surface,station,airfoil,point,x_m,y_m,z_m
wing,0,sd7037,58,0.631791,-8e-06,0.000174
wing,0,sd7037,59,0.634194,-2e-06,5.1e-05
wing,0,sd7037,60,0.635,0.0,0.0
wing,1,sd7037,0,0.635,0.288445,0.013275
wing,1,sd7037,1,0.634263,0.28844,0.013369
wing,1,sd7037,2,0.632095,0.288426,0.013679
wing,1,sd7037,3,0.628587,0.2884,0.014254
wing,1,sd7037,4,0.623857,0.288361,0.015095
wing,1,sd7037,5,0.618035,0.288311,0.016182
wing,1,sd7037,6,0.611238,0.288252,0.017461
wing,1,sd7037,7,0.603576,0.288188,0.018864
wing,1,sd7037,8,0.595141,0.28812,0.020325
wing,1,sd7037,9,0.586019,0.288053,0.021777
wing,1,sd7037,10,0.576276,0.287989,0.02318
wing,1,sd7037,11,0.566005,0.287927,0.024523
wing,1,sd7037,12,0.555321,0.287869,0.025782
wing,1,sd7037,13,0.544346,0.287816,0.026933
wing,1,sd7037,14,0.533197,0.287769,0.02795
wing,1,sd7037,15,0.521991,0.28773,0.028801
wing,1,sd7037,16,0.510844,0.2877,0.029461
wing,1,sd7037,17,0.499872,0.287679,0.029907
wing,1,sd7037,18,0.489175,0.28767,0.030118
wing,1,sd7037,19,0.478854,0.287671,0.030082
wing,1,sd7037,20,0.469006,0.287685,0.029791
wing,1,sd7037,21,0.459713,0.28771,0.029241
wing,1,sd7037,22,0.451057,0.287747,0.028435
wing,1,sd7037,23,0.443112,0.287795,0.027384
wing,1,sd7037,24,0.435942,0.287854,0.026103
wing,1,sd7037,25,0.429597,0.287923,0.024608
wing,1,sd7037,26,0.424114,0.288001,0.022927
wing,1,sd7037,27,0.419521,0.288085,0.0211
wing,1,sd7037,28,0.415836,0.288173,0.019183
wing,1,sd7037,29,0.413072,0.288262,0.017248
wing,1,sd7037,30,0.411243,0.288348,0.015376
wing,1,sd7037,31,0.410351,0.288426,0.01369
wing,1,sd7037,32,0.41059,0.288485,0.012393
wing,1,sd7037,33,0.412115,0.288531,0.011392
wing,1,sd7037,34,0.414883,0.288572,0.010521
wing,1,sd7037,35,0.418843,0.288604,0.009816
wing,1,sd7037,36,0.423952,0.288628,0.009286
wing,1,sd7037,37,0.430176,0.288645,0.008934
wing,1,sd7037,38,0.437456,0.288653,0.008748
wing,1,sd7037,39,0.445727,0.288655,0.008714
wing,1,sd7037,40,0.454906,0.28865,0.008815
wing,1,sd7037,41,0.464896,0.28864,0.00903
wing,1,sd7037,42,0.47559,0.288626,0.009338
wing,1,sd7037,43,0.48686,0.288609,0.009715
wing,1,sd7037,44,0.498583,0.288589,0.010141
wing,1,sd7037,45,0.510615,0.288568,0.010604
wing,1,sd7037,46,0.522818,0.288546,0.011084
wing,1,sd7037,47,0.535053,0.288523,0.011569
wing,1,sd7037,48,0.547175,0.288502,0.012043
wing,1,sd7037,49,0.559046,0.288481,0.012492
wing,1,sd7037,50,0.570524,0.288462,0.012898
wing,1,sd7037,51,0.581473,0.288446,0.013243
wing,1,sd7037,52,0.591751,0.288434,0.013508
wing,1,sd7037,53,0.601215,0.288426,0.013683
wing,1,sd7037,54,0.609735,0.288422,0.013769
wing,1,sd7037,55,0.617184,0.288422,0.013764
wing,1,sd7037,56,0.623448,0.288426,0.01369
wing,1,sd7037,57,0.628432,0.288431,0.013571
wing,1,sd7037,58,0.632056,0.288437,0.013434
wing,1,sd7037,59,0.634261,0.288443,0.013322
wing,1,sd7037,60,0.635,0.288445,0.013275
wing,2,sd7037,0,0.635,0.57689,0.02655
wing,2,sd7037,1,0.634354,0.576886,0.026632
wing,2,sd7037,2,0.632454,0.576873,0.026904
wing,2,sd7037,3,0.629379,0.57685,0.027408
wing,2,sd7037,4,0.625234,0.576816,0.028145
wing,2,sd7037,5,0.620131,0.576772,0.029097
wing,2,sd7037,6,0.614173,0.576721,0.030219
wing,2,sd7037,7,0.607458,0.576664,0.031448
wing,2,sd7037,8,0.600065,0.576605,0.032729
wing,2,sd7037,9,0.592069,0.576547,0.034002
wing,2,sd7037,10,0.583529,0.57649,0.035232
wing,2,sd7037,11,0.574527,0.576436,0.036408
wing,2,sd7037,12,0.565163,0.576385,0.037512
wing,2,sd7037,13,0.555544,0.576339,0.038521
wing,2,sd7037,14,0.545772,0.576298,0.039412
wing,2,sd7037,15,0.53595,0.576263,0.040158
wing,2,sd7037,16,0.52618,0.576237,0.040736
wing,2,sd7037,17,0.516563,0.576219,0.041128
wing,2,sd7037,18,0.507187,0.57621,0.041313
wing,2,sd7037,19,0.498142,0.576212,0.041281
wing,2,sd7037,20,0.48951,0.576223,0.041025
wing,2,sd7037,21,0.481364,0.576246,0.040543
wing,2,sd7037,22,0.473778,0.576278,0.039837
wing,2,sd7037,23,0.466814,0.57632,0.038916
wing,2,sd7037,24,0.46053,0.576372,0.037793
wing,2,sd7037,25,0.454968,0.576432,0.036483
wing,2,sd7037,26,0.450163,0.5765,0.035009
wing,2,sd7037,27,0.446137,0.576574,0.033408
wing,2,sd7037,28,0.442907,0.576651,0.031728
wing,2,sd7037,29,0.440485,0.576729,0.030032
wing,2,sd7037,30,0.438882,0.576805,0.028391
wing,2,sd7037,31,0.4381,0.576873,0.026914
wing,2,sd7037,32,0.438309,0.576925,0.025777
wing,2,sd7037,33,0.439646,0.576966,0.024899
wing,2,sd7037,34,0.442072,0.577001,0.024136
wing,2,sd7037,35,0.445543,0.577029,0.023518
wing,2,sd7037,36,0.450021,0.57705,0.023054
wing,2,sd7037,37,0.455476,0.577065,0.022745
wing,2,sd7037,38,0.461857,0.577072,0.022582
wing,2,sd7037,39,0.469107,0.577074,0.022552
wing,2,sd7037,40,0.477152,0.577069,0.022641
wing,2,sd7037,41,0.485908,0.577061,0.02283
wing,2,sd7037,42,0.49528,0.577048,0.023099
wing,2,sd7037,43,0.505159,0.577033,0.02343
wing,2,sd7037,44,0.515433,0.577016,0.023803
wing,2,sd7037,45,0.525979,0.576997,0.024209
wing,2,sd7037,46,0.536675,0.576978,0.02463
wing,2,sd7037,47,0.547399,0.576958,0.025055
wing,2,sd7037,48,0.558024,0.576939,0.02547
wing,2,sd7037,49,0.568428,0.576921,0.025863
wing,2,sd7037,50,0.578488,0.576905,0.026219
wing,2,sd7037,51,0.588085,0.576891,0.026522
wing,2,sd7037,52,0.597093,0.57688,0.026754
wing,2,sd7037,53,0.605388,0.576873,0.026908
wing,2,sd7037,54,0.612856,0.57687,0.026983
wing,2,sd7037,55,0.619385,0.57687,0.026979
wing,2,sd7037,56,0.624875,0.576873,0.026914
wing,2,sd7037,57,0.629243,0.576878,0.026809
wing,2,sd7037,58,0.63242,0.576883,0.026689
wing,2,sd7037,59,0.634352,0.576888,0.026591
wing,2,sd7037,60,0.635,0.57689,0.02655
wing,3,sd7037,0,0.635,0.875326,0.040285
wing,3,sd7037,1,0.634472,0.875323,0.040352
wing,3,sd7037,2,0.632918,0.875313,0.040574
wing,3,sd7037,3,0.630405,0.875294,0.040986
wing,3,sd7037,4,0.627016,0.875266,0.041589
wing,3,sd7037,5,0.622845,0.87523,0.042367
wing,3,sd7037,6,0.617975,0.875188,0.043284
wing,3,sd7037,7,0.612486,0.875142,0.044289
wing,3,sd7037,8,0.606442,0.875094,0.045336
wing,3,sd7037,9,0.599906,0.875046,0.046376
wing,3,sd7037,10,0.592925,0.875,0.047382
wing,3,sd7037,11,0.585566,0.874955,0.048343
wing,3,sd7037,12,0.577911,0.874914,0.049245
wing,3,sd7037,13,0.570048,0.874876,0.05007
wing,3,sd7037,14,0.56206,0.874842,0.050799
wing,3,sd7037,15,0.554032,0.874814,0.051408
wing,3,sd7037,16,0.546045,0.874792,0.051881
wing,3,sd7037,17,0.538184,0.874778,0.052201
wing,3,sd7037,18,0.530519,0.874771,0.052352
wing,3,sd7037,19,0.523125,0.874772,0.052327
wing,3,sd7037,20,0.516068,0.874782,0.052118
wing,3,sd7037,21,0.50941,0.8748,0.051724
wing,3,sd7037,22,0.503209,0.874826,0.051146
wing,3,sd7037,23,0.497516,0.874861,0.050394
wing,3,sd7037,24,0.492379,0.874903,0.049475
wing,3,sd7037,25,0.487832,0.874952,0.048404
wing,3,sd7037,26,0.483904,0.875008,0.0472
wing,3,sd7037,27,0.480614,0.875068,0.045891
wing,3,sd7037,28,0.477973,0.875131,0.044517
wing,3,sd7037,29,0.475993,0.875195,0.043131
wing,3,sd7037,30,0.474683,0.875257,0.04179
wing,3,sd7037,31,0.474044,0.875312,0.040582
wing,3,sd7037,32,0.474214,0.875355,0.039653
wing,3,sd7037,33,0.475307,0.875388,0.038935
wing,3,sd7037,34,0.477291,0.875417,0.038311
wing,3,sd7037,35,0.480127,0.87544,0.037806
wing,3,sd7037,36,0.483788,0.875458,0.037427
wing,3,sd7037,37,0.488248,0.875469,0.037174
wing,3,sd7037,38,0.493464,0.875475,0.037041
wing,3,sd7037,39,0.49939,0.875477,0.037017
wing,3,sd7037,40,0.505966,0.875473,0.037089
wing,3,sd7037,41,0.513124,0.875466,0.037243
wing,3,sd7037,42,0.520785,0.875456,0.037464
wing,3,sd7037,43,0.528861,0.875444,0.037734
wing,3,sd7037,44,0.53726,0.87543,0.03804
wing,3,sd7037,45,0.545881,0.875414,0.038371
wing,3,sd7037,46,0.554624,0.875398,0.038715
wing,3,sd7037,47,0.56339,0.875382,0.039062
wing,3,sd7037,48,0.572075,0.875367,0.039402
wing,3,sd7037,49,0.58058,0.875352,0.039723
wing,3,sd7037,50,0.588804,0.875339,0.040014
wing,3,sd7037,51,0.596649,0.875327,0.040262
wing,3,sd7037,52,0.604013,0.875318,0.040452
wing,3,sd7037,53,0.610794,0.875313,0.040577
wing,3,sd7037,54,0.616898,0.87531,0.040638
wing,3,sd7037,55,0.622235,0.87531,0.040635
wing,3,sd7037,56,0.626723,0.875312,0.040582
wing,3,sd7037,57,0.630294,0.875316,0.040497
wing,3,sd7037,58,0.632891,0.875321,0.040399
wing,3,sd7037,59,0.63447,0.875325,0.040318
wing,3,sd7037,60,0.635,0.875326,0.040285
wing,4,sd7037,0,0.635,0.998943,0.045974
wing,4,sd7037,1,0.634541,0.99894,0.046032
wing,4,sd7037,2,0.63319,0.998931,0.046225
wing,4,sd7037,3,0.631005,0.998915,0.046583
wing,4,sd7037,4,0.628058,0.99889,0.047108
wing,4,sd7037,5,0.624432,0.998859,0.047784
wing,4,sd7037,6,0.620197,0.998823,0.048582
wing,4,sd7037,7,0.615424,0.998782,0.049455
wing,4,sd7037,8,0.610169,0.998741,0.050366
wing,4,sd7037,9,0.604486,0.998699,0.05127
wing,4,sd7037,10,0.598417,0.998659,0.052144
wing,4,sd7037,11,0.592018,0.99862,0.052981
wing,4,sd7037,12,0.585362,0.998584,0.053765
wing,4,sd7037,13,0.578526,0.998551,0.054482
wing,4,sd7037,14,0.57158,0.998522,0.055116
wing,4,sd7037,15,0.564599,0.998498,0.055646
wing,4,sd7037,16,0.557655,0.998479,0.056057
wing,4,sd7037,17,0.55082,0.998466,0.056335
wing,4,sd7037,18,0.544155,0.99846,0.056467
wing,4,sd7037,19,0.537726,0.998461,0.056444
wing,4,sd7037,20,0.531591,0.998469,0.056262
wing,4,sd7037,21,0.525801,0.998485,0.05592
wing,4,sd7037,22,0.520409,0.998508,0.055418
wing,4,sd7037,23,0.51546,0.998538,0.054763
wing,4,sd7037,24,0.510993,0.998575,0.053965
wing,4,sd7037,25,0.50704,0.998618,0.053034
wing,4,sd7037,26,0.503625,0.998666,0.051986
wing,4,sd7037,27,0.500763,0.998718,0.050848
wing,4,sd7037,28,0.498468,0.998773,0.049654
wing,4,sd7037,29,0.496746,0.998829,0.048449
wing,4,sd7037,30,0.495607,0.998882,0.047282
wing,4,sd7037,31,0.495051,0.998931,0.046232
wing,4,sd7037,32,0.495199,0.998968,0.045424
wing,4,sd7037,33,0.49615,0.998997,0.0448
wing,4,sd7037,34,0.497874,0.999022,0.044258
wing,4,sd7037,35,0.500341,0.999042,0.043819
wing,4,sd7037,36,0.503524,0.999057,0.043489
wing,4,sd7037,37,0.507401,0.999067,0.043269
wing,4,sd7037,38,0.511936,0.999072,0.043153
wing,4,sd7037,39,0.517089,0.999073,0.043132
wing,4,sd7037,40,0.522807,0.999071,0.043195
wing,4,sd7037,41,0.529031,0.999064,0.043329
wing,4,sd7037,42,0.535692,0.999056,0.043521
wing,4,sd7037,43,0.542714,0.999045,0.043756
wing,4,sd7037,44,0.550016,0.999032,0.044022
wing,4,sd7037,45,0.557512,0.999019,0.04431
wing,4,sd7037,46,0.565114,0.999005,0.044609
wing,4,sd7037,47,0.572736,0.998992,0.044911
wing,4,sd7037,48,0.580288,0.998978,0.045206
wing,4,sd7037,49,0.587683,0.998965,0.045486
wing,4,sd7037,50,0.594833,0.998953,0.045739
wing,4,sd7037,51,0.601654,0.998944,0.045954
wing,4,sd7037,52,0.608057,0.998936,0.046119
wing,4,sd7037,53,0.613953,0.998931,0.046228
wing,4,sd7037,54,0.619261,0.998929,0.046281
wing,4,sd7037,55,0.623901,0.998929,0.046279
wing,4,sd7037,56,0.627804,0.998931,0.046232
wing,4,sd7037,57,0.630908,0.998934,0.046158
wing,4,sd7037,58,0.633166,0.998938,0.046073
wing,4,sd7037,59,0.634539,0.998941,0.046003
wing,4,sd7037,60,0.635,0.998943,0.045974
vtail,0,naca0009,0,1.446046,-8.2e-05,5.8e-05
vtail,0,naca0009,1,1.44604,-8.3e-05,5.8e-05
vtail,0,naca0009,2,1.44602,-8.4e-05,5.9e-05
vtail,0,naca0009,3,1.445987,-8.7e-05,6.1e-05
vtail,0,naca0009,4,1.44594,-9.1e-05,6.4e-05
vtail,0,naca0009,5,1.445881,-9.6e-05,6.8e-05
vtail,0,naca0009,6,1.445808,-0.000103,7.2e-05
vtail,0,naca0009,7,1.445722,-0.00011,7.7e-05
vtail,0,naca0009,8,1.445623,-0.000119,8.3e-05
vtail,0,naca0009,9,1.445511,-0.000128,9e-05
vtail,0,naca0009,10,1.445385,-0.000139,9.8e-05
vtail,0,naca0009,11,1.445247,-0.000151,0.000106
vtail,0,naca0009,12,1.445095,-0.000164,0.000115
vtail,0,naca0009,13,1.44493,-0.000178,0.000125
vtail,0,naca0009,14,1.444753,-0.000193,0.000136
vtail,0,naca0009,15,1.444563,-0.000209,0.000147
vtail,0,naca0009,16,1.444359,-0.000226,0.000159
vtail,0,naca0009,17,1.444143,-0.000244,0.000172
vtail,0,naca0009,18,1.443914,-0.000263,0.000185
vtail,0,naca0009,19,1.443672,-0.000284,0.0002
vtail,0,naca0009,20,1.443418,-0.000305,0.000215
vtail,0,naca0009,21,1.443151,-0.000327,0.00023
vtail,0,naca0009,22,1.442872,-0.00035,0.000247
vtail,0,naca0009,23,1.44258,-0.000375,0.000264
vtail,0,naca0009,24,1.442275,-0.0004,0.000281
vtail,0,naca0009,25,1.441959,-0.000426,0.0003
vtail,0,naca0009,26,1.44163,-0.000453,0.000319
vtail,0,naca0009,27,1.441289,-0.00048,0.000338
vtail,0,naca0009,28,1.440936,-0.000509,0.000359
vtail,0,naca0009,29,1.440571,-0.000539,0.000379
vtail,0,naca0009,30,1.440194,-0.000569,0.000401
vtail,0,naca0009,31,1.439805,-0.0006,0.000423
vtail,0,naca0009,32,1.439405,-0.000632,0.000445
vtail,0,naca0009,33,1.438993,-0.000665,0.000468
vtail,0,naca0009,34,1.438569,-0.000699,0.000492
vtail,0,naca0009,35,1.438135,-0.000733,0.000516
vtail,0,naca0009,36,1.437688,-0.000768,0.000541
vtail,0,naca0009,37,1.437231,-0.000804,0.000566
vtail,0,naca0009,38,1.436763,-0.00084,0.000592
vtail,0,naca0009,39,1.436283,-0.000877,0.000618
vtail,0,naca0009,40,1.435793,-0.000915,0.000644
vtail,0,naca0009,41,1.435292,-0.000953,0.000671
vtail,0,naca0009,42,1.434781,-0.000992,0.000699
vtail,0,naca0009,43,1.434259,-0.001032,0.000726
vtail,0,naca0009,44,1.433727,-0.001072,0.000755
vtail,0,naca0009,45,1.433185,-0.001112,0.000783
vtail,0,naca0009,46,1.432632,-0.001153,0.000812
vtail,0,naca0009,47,1.43207,-0.001195,0.000841
vtail,0,naca0009,48,1.431498,-0.001237,0.000871
vtail,0,naca0009,49,1.430916,-0.001279,0.000901
vtail,0,naca0009,50,1.430325,-0.001322,0.000931
vtail,0,naca0009,51,1.429725,-0.001365,0.000961
vtail,0,naca0009,52,1.429115,-0.001409,0.000992
vtail,0,naca0009,53,1.428496,-0.001453,0.001023
vtail,0,naca0009,54,1.427869,-0.001497,0.001054
vtail,0,naca0009,55,1.427232,-0.001542,0.001085
vtail,0,naca0009,56,1.426588,-0.001586,0.001117
vtail,0,naca0009,57,1.425934,-0.001632,0.001149
vtail,0,naca0009,58,1.425273,-0.001677,0.001181
vtail,0,naca0009,59,1.424603,-0.001722,0.001213
vtail,0,naca0009,60,1.423926,-0.001768,0.001245
vtail,0,naca0009,61,1.423241,-0.001814,0.001277
vtail,0,naca0009,62,1.422548,-0.00186,0.00131
vtail,0,naca0009,63,1.421848,-0.001906,0.001342
vtail,0,naca0009,64,1.42114,-0.001953,0.001375
vtail,0,naca0009,65,1.420426,-0.001999,0.001408
vtail,0,naca0009,66,1.419705,-0.002045,0.00144
vtail,0,naca0009,67,1.418977,-0.002092,0.001473
vtail,0,naca0009,68,1.418242,-0.002138,0.001506
vtail,0,naca0009,69,1.417501,-0.002184,0.001538
vtail,0,naca0009,70,1.416754,-0.002231,0.001571
vtail,0,naca0009,71,1.416001,-0.002277,0.001603
vtail,0,naca0009,72,1.415243,-0.002323,0.001636
vtail,0,naca0009,73,1.414478,-0.002369,0.001668
vtail,0,naca0009,74,1.413709,-0.002415,0.001701
vtail,0,naca0009,75,1.412934,-0.002461,0.001733
vtail,0,naca0009,76,1.412154,-0.002506,0.001765
vtail,0,naca0009,77,1.41137,-0.002552,0.001797
vtail,0,naca0009,78,1.41058,-0.002597,0.001828
vtail,0,naca0009,79,1.409787,-0.002641,0.00186
vtail,0,naca0009,80,1.408989,-0.002686,0.001891
vtail,0,naca0009,81,1.408187,-0.00273,0.001922
vtail,0,naca0009,82,1.407381,-0.002774,0.001953
vtail,0,naca0009,83,1.406572,-0.002817,0.001984
vtail,0,naca0009,84,1.405759,-0.00286,0.002014
vtail,0,naca0009,85,1.404943,-0.002903,0.002044
vtail,0,naca0009,86,1.404125,-0.002945,0.002073
vtail,0,naca0009,87,1.403303,-0.002986,0.002103
vtail,0,naca0009,88,1.402478,-0.003027,0.002132
vtail,0,naca0009,89,1.401652,-0.003068,0.00216
vtail,0,naca0009,90,1.400823,-0.003108,0.002188
vtail,0,naca0009,91,1.399992,-0.003147,0.002216
vtail,0,naca0009,92,1.399159,-0.003186,0.002243
vtail,0,naca0009,93,1.398325,-0.003224,0.00227
vtail,0,naca0009,94,1.39749,-0.003261,0.002296
vtail,0,naca0009,95,1.396653,-0.003297,0.002322
vtail,0,naca0009,96,1.395815,-0.003333,0.002347
vtail,0,naca0009,97,1.394977,-0.003368,0.002372
vtail,0,naca0009,98,1.394138,-0.003402,0.002396
vtail,0,naca0009,99,1.393299,-0.003436,0.002419
vtail,0,naca0009,100,1.392459,-0.003468,0.002442
vtail,0,naca0009,101,1.39162,-0.0035,0.002464
vtail,0,naca0009,102,1.390781,-0.00353,0.002486
vtail,0,naca0009,103,1.389943,-0.00356,0.002507
vtail,0,naca0009,104,1.389105,-0.003589,0.002527
vtail,0,naca0009,105,1.388268,-0.003616,0.002547
vtail,0,naca0009,106,1.387433,-0.003643,0.002565
vtail,0,naca0009,107,1.386599,-0.003669,0.002583
vtail,0,naca0009,108,1.385766,-0.003693,0.0026
vtail,0,naca0009,109,1.384935,-0.003716,0.002617
vtail,0,naca0009,110,1.384106,-0.003739,0.002632
vtail,0,naca0009,111,1.383279,-0.003759,0.002647
vtail,0,naca0009,112,1.382455,-0.003779,0.002661
vtail,0,naca0009,113,1.381633,-0.003798,0.002674
vtail,0,naca0009,114,1.380814,-0.003815,0.002686
vtail,0,naca0009,115,1.379998,-0.003831,0.002697
vtail,0,naca0009,116,1.379186,-0.003845,0.002708
vtail,0,naca0009,117,1.378376,-0.003859,0.002717
vtail,0,naca0009,118,1.377571,-0.00387,0.002725
vtail,0,naca0009,119,1.376769,-0.003881,0.002733
vtail,0,naca0009,120,1.375971,-0.00389,0.002739
vtail,0,naca0009,121,1.375177,-0.003898,0.002744
vtail,0,naca0009,122,1.374388,-0.003904,0.002749
vtail,0,naca0009,123,1.373604,-0.003908,0.002752
vtail,0,naca0009,124,1.372824,-0.003912,0.002754
vtail,0,naca0009,125,1.372049,-0.003913,0.002756
vtail,0,naca0009,126,1.371279,-0.003913,0.002756
vtail,0,naca0009,127,1.370515,-0.003912,0.002755
vtail,0,naca0009,128,1.369756,-0.003909,0.002753
vtail,0,naca0009,129,1.369004,-0.003905,0.002749
vtail,0,naca0009,130,1.368257,-0.003898,0.002745
vtail,0,naca0009,131,1.367516,-0.003891,0.00274
vtail,0,naca0009,132,1.366781,-0.003881,0.002733
vtail,0,naca0009,133,1.366053,-0.00387,0.002725
vtail,0,naca0009,134,1.365332,-0.003858,0.002716
vtail,0,naca0009,135,1.364618,-0.003843,0.002706
vtail,0,naca0009,136,1.36391,-0.003828,0.002695
vtail,0,naca0009,137,1.36321,-0.00381,0.002683
vtail,0,naca0009,138,1.362517,-0.003791,0.002669
vtail,0,naca0009,139,1.361832,-0.00377,0.002655
vtail,0,naca0009,140,1.361155,-0.003747,0.002639
vtail,0,naca0009,141,1.360485,-0.003723,0.002622
vtail,0,naca0009,142,1.359823,-0.003698,0.002604
vtail,0,naca0009,143,1.35917,-0.00367,0.002584
vtail,0,naca0009,144,1.358525,-0.003641,0.002564
vtail,0,naca0009,145,1.357889,-0.00361,0.002542
vtail,0,naca0009,146,1.357261,-0.003578,0.002519
vtail,0,naca0009,147,1.356643,-0.003544,0.002495
vtail,0,naca0009,148,1.356033,-0.003508,0.00247
vtail,0,naca0009,149,1.355433,-0.003471,0.002444
vtail,0,naca0009,150,1.354841,-0.003432,0.002417
vtail,0,naca0009,151,1.35426,-0.003392,0.002388
vtail,0,naca0009,152,1.353688,-0.00335,0.002359
vtail,0,naca0009,153,1.353125,-0.003306,0.002328
vtail,0,naca0009,154,1.352573,-0.003261,0.002296
vtail,0,naca0009,155,1.352031,-0.003215,0.002264
vtail,0,naca0009,156,1.351499,-0.003167,0.00223
vtail,0,naca0009,157,1.350977,-0.003117,0.002195
vtail,0,naca0009,158,1.350465,-0.003066,0.002159
vtail,0,naca0009,159,1.349965,-0.003013,0.002122
vtail,0,naca0009,160,1.349474,-0.002959,0.002084
vtail,0,naca0009,161,1.348995,-0.002904,0.002045
vtail,0,naca0009,162,1.348527,-0.002847,0.002005
vtail,0,naca0009,163,1.348069,-0.002789,0.001964
vtail,0,naca0009,164,1.347623,-0.00273,0.001922
vtail,0,naca0009,165,1.347188,-0.002669,0.00188
vtail,0,naca0009,166,1.346765,-0.002607,0.001836
vtail,0,naca0009,167,1.346353,-0.002544,0.001791
vtail,0,naca0009,168,1.345952,-0.00248,0.001746
vtail,0,naca0009,169,1.345564,-0.002414,0.0017
vtail,0,naca0009,170,1.345187,-0.002347,0.001653
vtail,0,naca0009,171,1.344822,-0.002279,0.001605
vtail,0,naca0009,172,1.344469,-0.00221,0.001556
vtail,0,naca0009,173,1.344128,-0.00214,0.001507
vtail,0,naca0009,174,1.343799,-0.002068,0.001456
vtail,0,naca0009,175,1.343482,-0.001996,0.001405
vtail,0,naca0009,176,1.343178,-0.001922,0.001354
vtail,0,naca0009,177,1.342886,-0.001848,0.001301
vtail,0,naca0009,178,1.342607,-0.001773,0.001248
vtail,0,naca0009,179,1.34234,-0.001696,0.001194
vtail,0,naca0009,180,1.342085,-0.001619,0.00114
vtail,0,naca0009,181,1.341844,-0.001541,0.001085
vtail,0,naca0009,182,1.341615,-0.001461,0.001029
vtail,0,naca0009,183,1.341399,-0.001382,0.000973
vtail,0,naca0009,184,1.341195,-0.001301,0.000916
vtail,0,naca0009,185,1.341005,-0.001219,0.000858
vtail,0,naca0009,186,1.340827,-0.001137,0.0008
vtail,0,naca0009,187,1.340663,-0.001053,0.000742
vtail,0,naca0009,188,1.340511,-0.000969,0.000683
vtail,0,naca0009,189,1.340373,-0.000885,0.000623
vtail,0,naca0009,190,1.340247,-0.000799,0.000563
vtail,0,naca0009,191,1.340135,-0.000713,0.000502
vtail,0,naca0009,192,1.340036,-0.000626,0.000441
