surface,station,airfoil,point,x_m,y_m,z_m
wing,0,sd7037,58,0.631791,-8e-06,0.000174
wing,0,sd7037,59,0.634194,-2e-06,5.1e-05
wing,0,sd7037,60,0.635,0.0,0.0
wing,1,sd7037,0,0.635,0.288411,0.013987
wing,1,sd7037,1,0.634257,0.288407,0.014082
wing,1,sd7037,2,0.632069,0.288391,0.014395
wing,1,sd7037,3,0.628531,0.288363,0.014974
wing,1,sd7037,4,0.62376,0.288322,0.015823
wing,1,sd7037,5,0.617888,0.288269,0.016919
wing,1,sd7037,6,0.611031,0.288206,0.018209
wing,1,sd7037,7,0.603303,0.288138,0.019624
wing,1,sd7037,8,0.594794,0.288066,0.021098
wing,1,sd7037,9,0.585592,0.287995,0.022563
wing,1,sd7037,10,0.575764,0.287927,0.023978
wing,1,sd7037,11,0.565404,0.287861,0.025331
wing,1,sd7037,12,0.554627,0.287799,0.026601
wing,1,sd7037,13,0.543557,0.287743,0.027763
wing,1,sd7037,14,0.53231,0.287693,0.028788
wing,1,sd7037,15,0.521007,0.287652,0.029646
wing,1,sd7037,16,0.509763,0.287619,0.030312
wing,1,sd7037,17,0.498695,0.287598,0.030762
wing,1,sd7037,18,0.487904,0.287587,0.030975
wing,1,sd7037,19,0.477494,0.287589,0.030939
wing,1,sd7037,20,0.46756,0.287603,0.030645
wing,1,sd7037,21,0.458186,0.28763,0.03009
wing,1,sd7037,22,0.449455,0.28767,0.029277
wing,1,sd7037,23,0.441441,0.287721,0.028218
wing,1,sd7037,24,0.434208,0.287784,0.026925
wing,1,sd7037,25,0.427807,0.287857,0.025417
wing,1,sd7037,26,0.422277,0.287939,0.023722
wing,1,sd7037,27,0.417644,0.288028,0.021879
wing,1,sd7037,28,0.413927,0.288122,0.019946
wing,1,sd7037,29,0.411139,0.288217,0.017994
wing,1,sd7037,30,0.409294,0.288308,0.016106
wing,1,sd7037,31,0.408395,0.288391,0.014406
wing,1,sd7037,32,0.408635,0.288454,0.013097
wing,1,sd7037,33,0.410174,0.288503,0.012088
wing,1,sd7037,34,0.412966,0.288546,0.011209
wing,1,sd7037,35,0.41696,0.28858,0.010499
wing,1,sd7037,36,0.422114,0.288606,0.009964
wing,1,sd7037,37,0.428392,0.288623,0.009609
wing,1,sd7037,38,0.435736,0.288633,0.009421
wing,1,sd7037,39,0.444079,0.288634,0.009387
wing,1,sd7037,40,0.453338,0.288629,0.009489
wing,1,sd7037,41,0.463415,0.288619,0.009706
wing,1,sd7037,42,0.474201,0.288604,0.010016
wing,1,sd7037,43,0.48557,0.288585,0.010397
wing,1,sd7037,44,0.497394,0.288564,0.010827
wing,1,sd7037,45,0.509532,0.288542,0.011293
wing,1,sd7037,46,0.521841,0.288518,0.011778
wing,1,sd7037,47,0.534182,0.288495,0.012267
wing,1,sd7037,48,0.54641,0.288471,0.012744
wing,1,sd7037,49,0.558384,0.288449,0.013197
wing,1,sd7037,50,0.569962,0.28843,0.013607
wing,1,sd7037,51,0.581007,0.288413,0.013955
wing,1,sd7037,52,0.591374,0.2884,0.014223
wing,1,sd7037,53,0.60092,0.288391,0.014399
wing,1,sd7037,54,0.609515,0.288387,0.014485
wing,1,sd7037,55,0.617029,0.288387,0.014481
wing,1,sd7037,56,0.623348,0.288391,0.014406
wing,1,sd7037,57,0.628375,0.288397,0.014286
wing,1,sd7037,58,0.632031,0.288403,0.014148
wing,1,sd7037,59,0.634254,0.288409,0.014035
wing,1,sd7037,60,0.635,0.288411,0.013987
wing,2,sd7037,0,0.635,0.576822,0.027974
wing,2,sd7037,1,0.634345,0.576818,0.028058
wing,2,sd7037,2,0.632417,0.576805,0.028333
wing,2,sd7037,3,0.629299,0.57678,0.028844
wing,2,sd7037,4,0.625095,0.576744,0.029592
wing,2,sd7037,5,0.619919,0.576697,0.030558
wing,2,sd7037,6,0.613877,0.576642,0.031695
wing,2,sd7037,7,0.607066,0.576581,0.032942
wing,2,sd7037,8,0.599567,0.576518,0.034241
wing,2,sd7037,9,0.591458,0.576456,0.035532
wing,2,sd7037,10,0.582797,0.576395,0.036779
wing,2,sd7037,11,0.573666,0.576337,0.037972
wing,2,sd7037,12,0.564169,0.576283,0.039091
wing,2,sd7037,13,0.554413,0.576233,0.040114
wing,2,sd7037,14,0.544502,0.57619,0.041018
wing,2,sd7037,15,0.534541,0.576153,0.041774
wing,2,sd7037,16,0.524631,0.576125,0.042361
wing,2,sd7037,17,0.514878,0.576105,0.042758
wing,2,sd7037,18,0.505368,0.576096,0.042946
wing,2,sd7037,19,0.496194,0.576098,0.042914
wing,2,sd7037,20,0.487439,0.57611,0.042654
wing,2,sd7037,21,0.479177,0.576134,0.042165
wing,2,sd7037,22,0.471483,0.576169,0.041449
wing,2,sd7037,23,0.46442,0.576214,0.040515
wing,2,sd7037,24,0.458046,0.576269,0.039376
wing,2,sd7037,25,0.452406,0.576334,0.038048
wing,2,sd7037,26,0.447532,0.576406,0.036553
wing,2,sd7037,27,0.443449,0.576485,0.034929
wing,2,sd7037,28,0.440173,0.576568,0.033225
wing,2,sd7037,29,0.437716,0.576651,0.031506
wing,2,sd7037,30,0.43609,0.576732,0.029842
wing,2,sd7037,31,0.435297,0.576804,0.028343
wing,2,sd7037,32,0.435509,0.57686,0.02719
wing,2,sd7037,33,0.436865,0.576903,0.0263
wing,2,sd7037,34,0.439326,0.576941,0.025526
wing,2,sd7037,35,0.442846,0.576971,0.0249
wing,2,sd7037,36,0.447388,0.576994,0.024429
wing,2,sd7037,37,0.452921,0.577009,0.024116
wing,2,sd7037,38,0.459393,0.577017,0.02395
wing,2,sd7037,39,0.466745,0.577019,0.02392
wing,2,sd7037,40,0.474905,0.577015,0.02401
wing,2,sd7037,41,0.483785,0.577005,0.024202
wing,2,sd7037,42,0.493291,0.576992,0.024475
wing,2,sd7037,43,0.50331,0.576976,0.02481
wing,2,sd7037,44,0.513731,0.576957,0.025189
wing,2,sd7037,45,0.524427,0.576937,0.0256
wing,2,sd7037,46,0.535276,0.576917,0.026027
wing,2,sd7037,47,0.546152,0.576896,0.026458
wing,2,sd7037,48,0.556928,0.576875,0.026879
wing,2,sd7037,49,0.56748,0.576856,0.027278
wing,2,sd7037,50,0.577683,0.576839,0.027639
wing,2,sd7037,51,0.587417,0.576824,0.027946
wing,2,sd7037,52,0.596553,0.576812,0.028182
wing,2,sd7037,53,0.604966,0.576805,0.028337
wing,2,sd7037,54,0.612541,0.576801,0.028413
wing,2,sd7037,55,0.619162,0.576801,0.028409
wing,2,sd7037,56,0.624731,0.576804,0.028343
wing,2,sd7037,57,0.629161,0.576809,0.028238
wing,2,sd7037,58,0.632383,0.576815,0.028116
wing,2,sd7037,59,0.634343,0.57682,0.028016
wing,2,sd7037,60,0.635,0.576822,0.027974
wing,3,sd7037,0,0.635,0.875224,0.042446
wing,3,sd7037,1,0.634465,0.875221,0.042514
wing,3,sd7037,2,0.632891,0.87521,0.042739
wing,3,sd7037,3,0.630345,0.87519,0.043156
wing,3,sd7037,4,0.626912,0.87516,0.043767
wing,3,sd7037,5,0.622686,0.875122,0.044556
wing,3,sd7037,6,0.617752,0.875077,0.045484
wing,3,sd7037,7,0.61219,0.875027,0.046502
wing,3,sd7037,8,0.606068,0.874976,0.047563
wing,3,sd7037,9,0.599446,0.874925,0.048617
wing,3,sd7037,10,0.592374,0.874875,0.049635
wing,3,sd7037,11,0.584919,0.874828,0.050609
wing,3,sd7037,12,0.577163,0.874784,0.051523
wing,3,sd7037,13,0.569197,0.874743,0.052359
wing,3,sd7037,14,0.561104,0.874707,0.053097
wing,3,sd7037,15,0.552971,0.874678,0.053714
wing,3,sd7037,16,0.544879,0.874654,0.054193
wing,3,sd7037,17,0.536915,0.874639,0.054517
wing,3,sd7037,18,0.52915,0.874631,0.054671
wing,3,sd7037,19,0.521659,0.874632,0.054645
wing,3,sd7037,20,0.51451,0.874643,0.054433
wing,3,sd7037,21,0.507764,0.874662,0.054034
wing,3,sd7037,22,0.501482,0.87469,0.053449
wing,3,sd7037,23,0.495714,0.874727,0.052686
wing,3,sd7037,24,0.49051,0.874773,0.051756
wing,3,sd7037,25,0.485904,0.874825,0.050671
wing,3,sd7037,26,0.481924,0.874884,0.049451
wing,3,sd7037,27,0.47859,0.874949,0.048125
wing,3,sd7037,28,0.475916,0.875016,0.046734
wing,3,sd7037,29,0.473909,0.875084,0.045329
wing,3,sd7037,30,0.472582,0.87515,0.043971
wing,3,sd7037,31,0.471934,0.875209,0.042747
wing,3,sd7037,32,0.472107,0.875255,0.041806
wing,3,sd7037,33,0.473215,0.87529,0.041079
wing,3,sd7037,34,0.475224,0.875321,0.040447
wing,3,sd7037,35,0.478098,0.875346,0.039936
wing,3,sd7037,36,0.481807,0.875364,0.039551
wing,3,sd7037,37,0.486325,0.875377,0.039295
wing,3,sd7037,38,0.491609,0.875383,0.03916
wing,3,sd7037,39,0.497613,0.875385,0.039136
wing,3,sd7037,40,0.504275,0.875381,0.039209
wing,3,sd7037,41,0.511527,0.875373,0.039365
wing,3,sd7037,42,0.519289,0.875363,0.039589
wing,3,sd7037,43,0.52747,0.875349,0.039862
wing,3,sd7037,44,0.535979,0.875334,0.040172
wing,3,sd7037,45,0.544713,0.875318,0.040507
wing,3,sd7037,46,0.553571,0.875301,0.040856
wing,3,sd7037,47,0.562452,0.875284,0.041208
wing,3,sd7037,48,0.571251,0.875267,0.041552
wing,3,sd7037,49,0.579867,0.875252,0.041877
wing,3,sd7037,50,0.588198,0.875237,0.042172
wing,3,sd7037,51,0.596146,0.875225,0.042423
wing,3,sd7037,52,0.603607,0.875216,0.042615
wing,3,sd7037,53,0.610476,0.87521,0.042742
wing,3,sd7037,54,0.616661,0.875207,0.042804
wing,3,sd7037,55,0.622068,0.875207,0.042801
wing,3,sd7037,56,0.626615,0.875209,0.042747
wing,3,sd7037,57,0.630233,0.875214,0.042661
wing,3,sd7037,58,0.632863,0.875218,0.042562
wing,3,sd7037,59,0.634463,0.875222,0.04248
wing,3,sd7037,60,0.635,0.875224,0.042446
wing,4,sd7037,0,0.635,0.998826,0.04844
wing,4,sd7037,1,0.634541,0.998823,0.048499
wing,4,sd7037,2,0.63319,0.998814,0.048692
wing,4,sd7037,3,0.631005,0.998797,0.04905
wing,4,sd7037,4,0.628058,0.998771,0.049574
wing,4,sd7037,5,0.624432,0.998738,0.050251
wing,4,sd7037,6,0.620197,0.9987,0.051048
wing,4,sd7037,7,0.615424,0.998657,0.051922
wing,4,sd7037,8,0.610169,0.998613,0.052832
wing,4,sd7037,9,0.604486,0.998569,0.053736
wing,4,sd7037,10,0.598417,0.998527,0.05461
wing,4,sd7037,11,0.592018,0.998486,0.055446
wing,4,sd7037,12,0.585362,0.998448,0.056231
wing,4,sd7037,13,0.578526,0.998413,0.056948
wing,4,sd7037,14,0.57158,0.998383,0.057581
wing,4,sd7037,15,0.564599,0.998357,0.058111
wing,4,sd7037,16,0.557655,0.998337,0.058522
wing,4,sd7037,17,0.55082,0.998324,0.058801
wing,4,sd7037,18,0.544155,0.998317,0.058932
wing,4,sd7037,19,0.537726,0.998318,0.05891
wing,4,sd7037,20,0.531591,0.998327,0.058728
wing,4,sd7037,21,0.525801,0.998344,0.058385
wing,4,sd7037,22,0.520409,0.998368,0.057883
wing,4,sd7037,23,0.51546,0.9984,0.057229
wing,4,sd7037,24,0.510993,0.998439,0.056431
wing,4,sd7037,25,0.50704,0.998484,0.0555
wing,4,sd7037,26,0.503625,0.998535,0.054452
wing,4,sd7037,27,0.500763,0.99859,0.053314
wing,4,sd7037,28,0.498468,0.998648,0.05212
wing,4,sd7037,29,0.496746,0.998706,0.050915
wing,4,sd7037,30,0.495607,0.998763,0.049749
wing,4,sd7037,31,0.495051,0.998814,0.048699
wing,4,sd7037,32,0.495199,0.998853,0.047891
wing,4,sd7037,33,0.49615,0.998883,0.047267
wing,4,sd7037,34,0.497874,0.998909,0.046725
wing,4,sd7037,35,0.500341,0.998931,0.046286
wing,4,sd7037,36,0.503524,0.998947,0.045956
wing,4,sd7037,37,0.507401,0.998957,0.045736
wing,4,sd7037,38,0.511936,0.998963,0.04562
wing,4,sd7037,39,0.517089,0.998964,0.045599
wing,4,sd7037,40,0.522807,0.998961,0.045662
wing,4,sd7037,41,0.529031,0.998954,0.045796
wing,4,sd7037,42,0.535692,0.998945,0.045988
wing,4,sd7037,43,0.542714,0.998934,0.046223
wing,4,sd7037,44,0.550016,0.998921,0.046488
wing,4,sd7037,45,0.557512,0.998907,0.046777
wing,4,sd7037,46,0.565114,0.998892,0.047076
wing,4,sd7037,47,0.572736,0.998878,0.047378
wing,4,sd7037,48,0.580288,0.998863,0.047673
wing,4,sd7037,49,0.587683,0.99885,0.047952
wing,4,sd7037,50,0.594833,0.998837,0.048205
wing,4,sd7037,51,0.601654,0.998827,0.048421
wing,4,sd7037,52,0.608057,0.998819,0.048586
wing,4,sd7037,53,0.613953,0.998814,0.048695
wing,4,sd7037,54,0.619261,0.998811,0.048748
wing,4,sd7037,55,0.623901,0.998811,0.048745
wing,4,sd7037,56,0.627804,0.998814,0.048699
wing,4,sd7037,57,0.630908,0.998817,0.048625
wing,4,sd7037,58,0.633166,0.998821,0.04854
wing,4,sd7037,59,0.634539,0.998825,0.04847
wing,4,sd7037,60,0.635,0.998826,0.04844
vtail,0,naca0009,0,1.426614,-7.3e-05,5.2e-05
vtail,0,naca0009,1,1.426608,-7.4e-05,5.2e-05
vtail,0,naca0009,2,1.42659,-7.5e-05,5.3e-05
vtail,0,naca0009,3,1.426561,-7.8e-05,5.5e-05
vtail,0,naca0009,4,1.426519,-8.1e-05,5.8e-05
vtail,0,naca0009,5,1.426466,-8.6e-05,6.1e-05
vtail,0,naca0009,6,1.426401,-9.2e-05,6.5e-05
vtail,0,naca0009,7,1.426324,-9.8e-05,7e-05
vtail,0,naca0009,8,1.426235,-0.000106,7.5e-05
vtail,0,naca0009,9,1.426135,-0.000114,8.1e-05
vtail,0,naca0009,10,1.426023,-0.000124,8.8e-05
vtail,0,naca0009,11,1.425899,-0.000134,9.5e-05
vtail,0,naca0009,12,1.425764,-0.000146,0.000103
vtail,0,naca0009,13,1.425616,-0.000158,0.000112
vtail,0,naca0009,14,1.425458,-0.000172,0.000122
vtail,0,naca0009,15,1.425287,-0.000186,0.000132
vtail,0,naca0009,16,1.425106,-0.000202,0.000143
vtail,0,naca0009,17,1.424912,-0.000218,0.000154
vtail,0,naca0009,18,1.424708,-0.000235,0.000167
vtail,0,naca0009,19,1.424492,-0.000253,0.000179
vtail,0,naca0009,20,1.424264,-0.000272,0.000193
vtail,0,naca0009,21,1.424026,-0.000292,0.000207
vtail,0,naca0009,22,1.423776,-0.000313,0.000222
vtail,0,naca0009,23,1.423515,-0.000334,0.000237
vtail,0,naca0009,24,1.423243,-0.000356,0.000253
vtail,0,naca0009,25,1.42296,-0.00038,0.000269
vtail,0,naca0009,26,1.422666,-0.000404,0.000286
vtail,0,naca0009,27,1.422361,-0.000429,0.000304
vtail,0,naca0009,28,1.422046,-0.000454,0.000322
vtail,0,naca0009,29,1.421719,-0.000481,0.000341
vtail,0,naca0009,30,1.421382,-0.000508,0.00036
vtail,0,naca0009,31,1.421035,-0.000536,0.00038
vtail,0,naca0009,32,1.420677,-0.000564,0.0004
vtail,0,naca0009,33,1.420309,-0.000593,0.000421
vtail,0,naca0009,34,1.41993,-0.000623,0.000442
vtail,0,naca0009,35,1.419542,-0.000654,0.000463
vtail,0,naca0009,36,1.419143,-0.000685,0.000486
vtail,0,naca0009,37,1.418734,-0.000717,0.000508
vtail,0,naca0009,38,1.418315,-0.000749,0.000531
vtail,0,naca0009,39,1.417887,-0.000782,0.000555
vtail,0,naca0009,40,1.417449,-0.000816,0.000578
vtail,0,naca0009,41,1.417001,-0.00085,0.000603
vtail,0,naca0009,42,1.416544,-0.000885,0.000627
vtail,0,naca0009,43,1.416077,-0.00092,0.000652
vtail,0,naca0009,44,1.415602,-0.000956,0.000677
vtail,0,naca0009,45,1.415117,-0.000992,0.000703
vtail,0,naca0009,46,1.414623,-0.001029,0.000729
vtail,0,naca0009,47,1.41412,-0.001066,0.000755
vtail,0,naca0009,48,1.413609,-0.001103,0.000782
vtail,0,naca0009,49,1.413089,-0.001141,0.000809
vtail,0,naca0009,50,1.412561,-0.001179,0.000836
vtail,0,naca0009,51,1.412024,-0.001218,0.000863
vtail,0,naca0009,52,1.411479,-0.001256,0.000891
vtail,0,naca0009,53,1.410926,-0.001296,0.000918
vtail,0,naca0009,54,1.410365,-0.001335,0.000946
vtail,0,naca0009,55,1.409796,-0.001375,0.000975
vtail,0,naca0009,56,1.40922,-0.001415,0.001003
vtail,0,naca0009,57,1.408636,-0.001455,0.001031
vtail,0,naca0009,58,1.408044,-0.001496,0.00106
vtail,0,naca0009,59,1.407446,-0.001536,0.001089
vtail,0,naca0009,60,1.40684,-0.001577,0.001118
vtail,0,naca0009,61,1.406228,-0.001618,0.001147
vtail,0,naca0009,62,1.405608,-0.001659,0.001176
vtail,0,naca0009,63,1.404982,-0.0017,0.001205
vtail,0,naca0009,64,1.40435,-0.001742,0.001234
vtail,0,naca0009,65,1.403711,-0.001783,0.001264
vtail,0,naca0009,66,1.403067,-0.001824,0.001293
vtail,0,naca0009,67,1.402416,-0.001866,0.001322
vtail,0,naca0009,68,1.401759,-0.001907,0.001352
vtail,0,naca0009,69,1.401097,-0.001948,0.001381
vtail,0,naca0009,70,1.400429,-0.00199,0.00141
vtail,0,naca0009,71,1.399756,-0.002031,0.00144
vtail,0,naca0009,72,1.399078,-0.002072,0.001469
vtail,0,naca0009,73,1.398395,-0.002113,0.001498
vtail,0,naca0009,74,1.397707,-0.002154,0.001527
vtail,0,naca0009,75,1.397014,-0.002195,0.001556
vtail,0,naca0009,76,1.396317,-0.002236,0.001585
vtail,0,naca0009,77,1.395616,-0.002276,0.001613
vtail,0,naca0009,78,1.39491,-0.002316,0.001642
vtail,0,naca0009,79,1.394201,-0.002356,0.00167
vtail,0,naca0009,80,1.393488,-0.002396,0.001698
vtail,0,naca0009,81,1.392771,-0.002435,0.001726
vtail,0,naca0009,82,1.392051,-0.002474,0.001754
vtail,0,naca0009,83,1.391327,-0.002513,0.001781
vtail,0,naca0009,84,1.390601,-0.002551,0.001808
vtail,0,naca0009,85,1.389872,-0.002589,0.001835
vtail,0,naca0009,86,1.38914,-0.002626,0.001862
vtail,0,naca0009,87,1.388405,-0.002664,0.001888
vtail,0,naca0009,88,1.387668,-0.0027,0.001914
vtail,0,naca0009,89,1.386929,-0.002736,0.001939
vtail,0,naca0009,90,1.386188,-0.002772,0.001965
vtail,0,naca0009,91,1.385445,-0.002807,0.00199
vtail,0,naca0009,92,1.384701,-0.002841,0.002014
vtail,0,naca0009,93,1.383955,-0.002875,0.002038
vtail,0,naca0009,94,1.383208,-0.002908,0.002062
vtail,0,naca0009,95,1.38246,-0.002941,0.002085
vtail,0,naca0009,96,1.381712,-0.002973,0.002107
vtail,0,naca0009,97,1.380962,-0.003004,0.002129
vtail,0,naca0009,98,1.380212,-0.003035,0.002151
vtail,0,naca0009,99,1.379462,-0.003064,0.002172
vtail,0,naca0009,100,1.378712,-0.003093,0.002193
vtail,0,naca0009,101,1.377962,-0.003122,0.002213
vtail,0,naca0009,102,1.377212,-0.003149,0.002232
vtail,0,naca0009,103,1.376462,-0.003175,0.002251
vtail,0,naca0009,104,1.375713,-0.003201,0.002269
vtail,0,naca0009,105,1.374965,-0.003226,0.002286
vtail,0,naca0009,106,1.374219,-0.003249,0.002303
vtail,0,naca0009,107,1.373473,-0.003272,0.002319
vtail,0,naca0009,108,1.372728,-0.003294,0.002335
vtail,0,naca0009,109,1.371986,-0.003315,0.00235
vtail,0,naca0009,110,1.371245,-0.003335,0.002364
vtail,0,naca0009,111,1.370506,-0.003353,0.002377
vtail,0,naca0009,112,1.369769,-0.003371,0.002389
vtail,0,naca0009,113,1.369034,-0.003387,0.002401
vtail,0,naca0009,114,1.368302,-0.003403,0.002412
vtail,0,naca0009,115,1.367573,-0.003417,0.002422
vtail,0,naca0009,116,1.366846,-0.00343,0.002431
vtail,0,naca0009,117,1.366123,-0.003442,0.00244
vtail,0,naca0009,118,1.365403,-0.003452,0.002447
vtail,0,naca0009,119,1.364686,-0.003462,0.002454
vtail,0,naca0009,120,1.363973,-0.00347,0.002459
vtail,0,naca0009,121,1.363263,-0.003476,0.002464
vtail,0,naca0009,122,1.362558,-0.003482,0.002468
vtail,0,naca0009,123,1.361857,-0.003486,0.002471
vtail,0,naca0009,124,1.361159,-0.003489,0.002473
vtail,0,naca0009,125,1.360467,-0.00349,0.002474
vtail,0,naca0009,126,1.359779,-0.003491,0.002474
vtail,0,naca0009,127,1.359096,-0.003489,0.002473
vtail,0,naca0009,128,1.358418,-0.003487,0.002471
vtail,0,naca0009,129,1.357744,-0.003483,0.002469
vtail,0,naca0009,130,1.357077,-0.003477,0.002465
vtail,0,naca0009,131,1.356415,-0.00347,0.00246
vtail,0,naca0009,132,1.355758,-0.003462,0.002454
vtail,0,naca0009,133,1.355107,-0.003452,0.002447
vtail,0,naca0009,134,1.354462,-0.003441,0.002439
vtail,0,naca0009,135,1.353824,-0.003428,0.00243
vtail,0,naca0009,136,1.353191,-0.003414,0.00242
vtail,0,naca0009,137,1.352566,-0.003398,0.002409
vtail,0,naca0009,138,1.351946,-0.003381,0.002397
vtail,0,naca0009,139,1.351334,-0.003363,0.002383
vtail,0,naca0009,140,1.350728,-0.003343,0.002369
vtail,0,naca0009,141,1.35013,-0.003321,0.002354
vtail,0,naca0009,142,1.349538,-0.003298,0.002338
vtail,0,naca0009,143,1.348954,-0.003273,0.00232
vtail,0,naca0009,144,1.348378,-0.003248,0.002302
vtail,0,naca0009,145,1.347809,-0.00322,0.002282
vtail,0,naca0009,146,1.347248,-0.003191,0.002262
vtail,0,naca0009,147,1.346695,-0.003161,0.002241
vtail,0,naca0009,148,1.34615,-0.003129,0.002218
vtail,0,naca0009,149,1.345613,-0.003096,0.002194
vtail,0,naca0009,150,1.345085,-0.003061,0.00217
vtail,0,naca0009,151,1.344565,-0.003025,0.002144
vtail,0,naca0009,152,1.344053,-0.002988,0.002118
vtail,0,naca0009,153,1.343551,-0.002949,0.00209
vtail,0,naca0009,154,1.343057,-0.002909,0.002062
vtail,0,naca0009,155,1.342572,-0.002867,0.002032
vtail,0,naca0009,156,1.342097,-0.002824,0.002002
vtail,0,naca0009,157,1.34163,-0.00278,0.001971
vtail,0,naca0009,158,1.341173,-0.002735,0.001938
vtail,0,naca0009,159,1.340725,-0.002688,0.001905
vtail,0,naca0009,160,1.340287,-0.00264,0.001871
vtail,0,naca0009,161,1.339859,-0.00259,0.001836
vtail,0,naca0009,162,1.33944,-0.00254,0.0018
vtail,0,naca0009,163,1.339031,-0.002488,0.001764
vtail,0,naca0009,164,1.338632,-0.002435,0.001726
vtail,0,naca0009,165,1.338244,-0.002381,0.001688
vtail,0,naca0009,166,1.337865,-0.002326,0.001648
vtail,0,naca0009,167,1.337497,-0.002269,0.001608
vtail,0,naca0009,168,1.337139,-0.002212,0.001568
vtail,0,naca0009,169,1.336791,-0.002153,0.001526
vtail,0,naca0009,170,1.336454,-0.002093,0.001484
vtail,0,naca0009,171,1.336128,-0.002033,0.001441
vtail,0,naca0009,172,1.335813,-0.001971,0.001397
vtail,0,naca0009,173,1.335508,-0.001908,0.001353
vtail,0,naca0009,174,1.335214,-0.001845,0.001308
vtail,0,naca0009,175,1.334931,-0.00178,0.001262
vtail,0,naca0009,176,1.334659,-0.001715,0.001215
vtail,0,naca0009,177,1.334398,-0.001648,0.001168
vtail,0,naca0009,178,1.334148,-0.001581,0.001121
vtail,0,naca0009,179,1.333909,-0.001513,0.001072
vtail,0,naca0009,180,1.333682,-0.001444,0.001023
vtail,0,naca0009,181,1.333466,-0.001374,0.000974
vtail,0,naca0009,182,1.333261,-0.001304,0.000924
vtail,0,naca0009,183,1.333068,-0.001232,0.000873
vtail,0,naca0009,184,1.332886,-0.00116,0.000822
vtail,0,naca0009,185,1.332716,-0.001087,0.000771
vtail,0,naca0009,186,1.332557,-0.001014,0.000719
vtail,0,naca0009,187,1.33241,-0.00094,0.000666
vtail,0,naca0009,188,1.332275,-0.000865,0.000613
vtail,0,naca0009,189,1.332151,-0.000789,0.000559
vtail,0,naca0009,190,1.332039,-0.000713,0.000505
vtail,0,naca0009,191,1.331939,-0.000636,0.000451
vtail,0,naca0009,192,1.33185,-0.000559,0.000396
