surface,station,airfoil,point,x_m,y_m,z_m
wing,4,sd7037,53,0.58637,1.247719,0.044152
wing,4,sd7037,54,0.591678,1.247717,0.044218
wing,4,sd7037,55,0.596318,1.247716,0.044226
wing,4,sd7037,56,0.600221,1.247718,0.04419
wing,4,sd7037,57,0.603326,1.24772,0.044123
wing,4,sd7037,58,0.605584,1.247723,0.044043
wing,4,sd7037,59,0.606957,1.247725,0.043977
wing,4,sd7037,60,0.607418,1.247726,0.043948
vtail,0,naca0009,0,1.53313,-9.2e-05,6.4e-05
vtail,0,naca0009,1,1.533123,-9.3e-05,6.5e-05
vtail,0,naca0009,2,1.533101,-9.5e-05,6.6e-05
vtail,0,naca0009,3,1.533064,-9.8e-05,6.8e-05
vtail,0,naca0009,4,1.533012,-0.000102,7.2e-05
vtail,0,naca0009,5,1.532945,-0.000108,7.6e-05
vtail,0,naca0009,6,1.532864,-0.000115,8e-05
vtail,0,naca0009,7,1.532768,-0.000123,8.6e-05
vtail,0,naca0009,8,1.532657,-0.000133,9.3e-05
vtail,0,naca0009,9,1.532532,-0.000143,0.0001
vtail,0,naca0009,10,1.532392,-0.000155,0.000109
vtail,0,naca0009,11,1.532237,-0.000169,0.000118
vtail,0,naca0009,12,1.532067,-0.000183,0.000128
vtail,0,naca0009,13,1.531884,-0.000199,0.000139
vtail,0,naca0009,14,1.531685,-0.000216,0.000151
vtail,0,naca0009,15,1.531472,-0.000234,0.000164
vtail,0,naca0009,16,1.531245,-0.000253,0.000177
vtail,0,naca0009,17,1.531004,-0.000273,0.000191
vtail,0,naca0009,18,1.530748,-0.000295,0.000206
vtail,0,naca0009,19,1.530478,-0.000317,0.000222
vtail,0,naca0009,20,1.530194,-0.000341,0.000239
vtail,0,naca0009,21,1.529895,-0.000366,0.000256
vtail,0,naca0009,22,1.529583,-0.000392,0.000275
vtail,0,naca0009,23,1.529257,-0.000419,0.000294
vtail,0,naca0009,24,1.528917,-0.000447,0.000313
vtail,0,naca0009,25,1.528563,-0.000477,0.000334
vtail,0,naca0009,26,1.528196,-0.000507,0.000355
vtail,0,naca0009,27,1.527815,-0.000538,0.000377
vtail,0,naca0009,28,1.527421,-0.00057,0.000399
vtail,0,naca0009,29,1.527013,-0.000603,0.000422
vtail,0,naca0009,30,1.526592,-0.000637,0.000446
vtail,0,naca0009,31,1.526157,-0.000672,0.000471
vtail,0,naca0009,32,1.52571,-0.000708,0.000496
vtail,0,naca0009,33,1.52525,-0.000745,0.000521
vtail,0,naca0009,34,1.524776,-0.000782,0.000548
vtail,0,naca0009,35,1.52429,-0.000821,0.000575
vtail,0,naca0009,36,1.523792,-0.00086,0.000602
vtail,0,naca0009,37,1.523281,-0.0009,0.00063
vtail,0,naca0009,38,1.522758,-0.00094,0.000659
vtail,0,naca0009,39,1.522222,-0.000982,0.000688
vtail,0,naca0009,40,1.521674,-0.001024,0.000717
vtail,0,naca0009,41,1.521115,-0.001067,0.000747
vtail,0,naca0009,42,1.520544,-0.001111,0.000778
vtail,0,naca0009,43,1.51996,-0.001155,0.000809
vtail,0,naca0009,44,1.519366,-0.001199,0.00084
vtail,0,naca0009,45,1.51876,-0.001245,0.000872
vtail,0,naca0009,46,1.518143,-0.001291,0.000904
vtail,0,naca0009,47,1.517515,-0.001337,0.000936
vtail,0,naca0009,48,1.516875,-0.001384,0.000969
vtail,0,naca0009,49,1.516225,-0.001432,0.001003
vtail,0,naca0009,50,1.515565,-0.00148,0.001036
vtail,0,naca0009,51,1.514894,-0.001528,0.00107
vtail,0,naca0009,52,1.514213,-0.001577,0.001104
vtail,0,naca0009,53,1.513522,-0.001626,0.001139
vtail,0,naca0009,54,1.51282,-0.001676,0.001173
vtail,0,naca0009,55,1.512109,-0.001726,0.001208
vtail,0,naca0009,56,1.511389,-0.001776,0.001243
vtail,0,naca0009,57,1.510659,-0.001826,0.001279
vtail,0,naca0009,58,1.50992,-0.001877,0.001314
vtail,0,naca0009,59,1.509172,-0.001928,0.00135
vtail,0,naca0009,60,1.508415,-0.001979,0.001386
vtail,0,naca0009,61,1.507649,-0.002031,0.001422
vtail,0,naca0009,62,1.506875,-0.002082,0.001458
vtail,0,naca0009,63,1.506093,-0.002134,0.001494
vtail,0,naca0009,64,1.505302,-0.002186,0.00153
vtail,0,naca0009,65,1.504504,-0.002238,0.001567
vtail,0,naca0009,66,1.503698,-0.002289,0.001603
vtail,0,naca0009,67,1.502885,-0.002341,0.001639
vtail,0,naca0009,68,1.502064,-0.002393,0.001676
vtail,0,naca0009,69,1.501237,-0.002445,0.001712
vtail,0,naca0009,70,1.500402,-0.002497,0.001749
vtail,0,naca0009,71,1.499561,-0.002549,0.001785
vtail,0,naca0009,72,1.498713,-0.002601,0.001821
vtail,0,naca0009,73,1.497859,-0.002652,0.001857
vtail,0,naca0009,74,1.496999,-0.002703,0.001893
vtail,0,naca0009,75,1.496134,-0.002755,0.001929
vtail,0,naca0009,76,1.495262,-0.002806,0.001964
