surface,station,airfoil,point,x_m,y_m,z_m
wing,0,sd7037,36,0.405247,0.000165,-0.004458
wing,0,sd7037,37,0.4122,0.00018,-0.004851
wing,0,sd7037,38,0.420333,0.000187,-0.00506
wing,0,sd7037,39,0.429573,0.000189,-0.005097
wing,0,sd7037,40,0.439828,0.000185,-0.004984
wing,0,sd7037,41,0.450988,0.000176,-0.004744
wing,0,sd7037,42,0.462934,0.000163,-0.0044
wing,0,sd7037,43,0.475525,0.000147,-0.003978
wing,0,sd7037,44,0.488621,0.00013,-0.003502
wing,0,sd7037,45,0.502063,0.000111,-0.002985
wing,0,sd7037,46,0.515696,9.1e-05,-0.002448
wing,0,sd7037,47,0.529364,7.1e-05,-0.001906
wing,0,sd7037,48,0.542907,5.1e-05,-0.001377
wing,0,sd7037,49,0.556168,3.2e-05,-0.000875
wing,0,sd7037,50,0.56899,1.6e-05,-0.000421
wing,0,sd7037,51,0.581223,1e-06,-3.5e-05
wing,0,sd7037,52,0.592704,-1e-05,0.000261
wing,0,sd7037,53,0.603277,-1.7e-05,0.000457
wing,0,sd7037,54,0.612796,-2e-05,0.000552
wing,0,sd7037,55,0.621117,-2e-05,0.000547
wing,0,sd7037,56,0.628116,-1.7e-05,0.000464
wing,0,sd7037,57,0.633683,-1.2e-05,0.000331
wing,0,sd7037,58,0.637732,-7e-06,0.000178
wing,0,sd7037,59,0.640195,-2e-06,5.3e-05
wing,0,sd7037,60,0.641021,0.0,0.0
wing,1,sd7037,0,0.641021,0.288552,0.010693
wing,1,sd7037,1,0.640273,0.288548,0.010789
wing,1,sd7037,2,0.638074,0.288537,0.011103
wing,1,sd7037,3,0.634516,0.288515,0.011686
wing,1,sd7037,4,0.629718,0.288484,0.01254
wing,1,sd7037,5,0.623812,0.288443,0.013643
wing,1,sd7037,6,0.616917,0.288395,0.014941
wing,1,sd7037,7,0.609144,0.288342,0.016365
wing,1,sd7037,8,0.600588,0.288287,0.017847
wing,1,sd7037,9,0.591333,0.288232,0.019321
wing,1,sd7037,10,0.58145,0.28818,0.020745
wing,1,sd7037,11,0.571031,0.288129,0.022107
wing,1,sd7037,12,0.560193,0.288082,0.023385
wing,1,sd7037,13,0.549061,0.288038,0.024553
wing,1,sd7037,14,0.537751,0.288,0.025585
wing,1,sd7037,15,0.526384,0.287968,0.026448
wing,1,sd7037,16,0.515076,0.287943,0.027118
wing,1,sd7037,17,0.503946,0.287927,0.027571
wing,1,sd7037,18,0.493094,0.287919,0.027785
wing,1,sd7037,19,0.482625,0.28792,0.027749
wing,1,sd7037,20,0.472635,0.287931,0.027453
wing,1,sd7037,21,0.463207,0.287952,0.026895
wing,1,sd7037,22,0.454427,0.287982,0.026077
wing,1,sd7037,23,0.446368,0.288021,0.025011
wing,1,sd7037,24,0.439094,0.28807,0.02371
wing,1,sd7037,25,0.432657,0.288126,0.022193
wing,1,sd7037,26,0.427096,0.288189,0.020487
wing,1,sd7037,27,0.422437,0.288258,0.018633
wing,1,sd7037,28,0.418699,0.28833,0.016688
wing,1,sd7037,29,0.415895,0.288403,0.014725
wing,1,sd7037,30,0.41404,0.288473,0.012825
wing,1,sd7037,31,0.413135,0.288536,0.011114
wing,1,sd7037,32,0.413377,0.288585,0.009798
wing,1,sd7037,33,0.414924,0.288623,0.008782
wing,1,sd7037,34,0.417732,0.288656,0.007898
wing,1,sd7037,35,0.421749,0.288682,0.007183
wing,1,sd7037,36,0.426932,0.288702,0.006645
wing,1,sd7037,37,0.433246,0.288715,0.006288
wing,1,sd7037,38,0.440631,0.288722,0.006099
wing,1,sd7037,39,0.449021,0.288724,0.006064
wing,1,sd7037,40,0.458332,0.28872,0.006167
wing,1,sd7037,41,0.468466,0.288712,0.006386
wing,1,sd7037,42,0.479313,0.2887,0.006698
wing,1,sd7037,43,0.490746,0.288686,0.00708
wing,1,sd7037,44,0.502638,0.28867,0.007513
wing,1,sd7037,45,0.514843,0.288652,0.007982
wing,1,sd7037,46,0.527223,0.288634,0.00847
wing,1,sd7037,47,0.539634,0.288616,0.008962
wing,1,sd7037,48,0.551931,0.288598,0.009442
wing,1,sd7037,49,0.563972,0.288582,0.009898
wing,1,sd7037,50,0.575615,0.288566,0.01031
wing,1,sd7037,51,0.586722,0.288553,0.010661
wing,1,sd7037,52,0.597148,0.288543,0.01093
wing,1,sd7037,53,0.606749,0.288537,0.011107
wing,1,sd7037,54,0.615392,0.288533,0.011194
wing,1,sd7037,55,0.622948,0.288534,0.011189
wing,1,sd7037,56,0.629303,0.288536,0.011114
wing,1,sd7037,57,0.634358,0.288541,0.010994
wing,1,sd7037,58,0.638035,0.288546,0.010855
wing,1,sd7037,59,0.640271,0.28855,0.010741
wing,1,sd7037,60,0.641021,0.288552,0.010693
wing,2,sd7037,0,0.641021,0.577104,0.021386
wing,2,sd7037,1,0.640371,0.577101,0.021469
wing,2,sd7037,2,0.638461,0.577091,0.021742
wing,2,sd7037,3,0.63537,0.577072,0.022248
wing,2,sd7037,4,0.631203,0.577045,0.02299
wing,2,sd7037,5,0.626073,0.577009,0.023948
wing,2,sd7037,6,0.620084,0.576967,0.025076
wing,2,sd7037,7,0.613333,0.576922,0.026312
wing,2,sd7037,8,0.605901,0.576874,0.0276
wing,2,sd7037,9,0.597863,0.576826,0.02888
wing,2,sd7037,10,0.589278,0.576781,0.030117
wing,2,sd7037,11,0.580228,0.576737,0.0313
wing,2,sd7037,12,0.570814,0.576696,0.03241
wing,2,sd7037,13,0.561145,0.576658,0.033425
wing,2,sd7037,14,0.551321,0.576625,0.034321
wing,2,sd7037,15,0.541447,0.576597,0.035071
wing,2,sd7037,16,0.531625,0.576575,0.035653
wing,2,sd7037,17,0.521958,0.576561,0.036046
wing,2,sd7037,18,0.512532,0.576554,0.036232
wing,2,sd7037,19,0.503439,0.576555,0.036201
wing,2,sd7037,20,0.494761,0.576565,0.035943
wing,2,sd7037,21,0.486573,0.576583,0.035459
wing,2,sd7037,22,0.478946,0.576609,0.034748
wing,2,sd7037,23,0.471946,0.576643,0.033822
wing,2,sd7037,24,0.465628,0.576685,0.032693
wing,2,sd7037,25,0.460037,0.576734,0.031375
wing,2,sd7037,26,0.455206,0.576789,0.029893
wing,2,sd7037,27,0.451159,0.576849,0.028283
wing,2,sd7037,28,0.447912,0.576911,0.026593
wing,2,sd7037,29,0.445477,0.576974,0.024888
wing,2,sd7037,30,0.443866,0.577035,0.023238
wing,2,sd7037,31,0.44308,0.577091,0.021752
wing,2,sd7037,32,0.44329,0.577133,0.020608
wing,2,sd7037,33,0.444634,0.577166,0.019726
wing,2,sd7037,34,0.447073,0.577194,0.018958
wing,2,sd7037,35,0.450562,0.577217,0.018337
wing,2,sd7037,36,0.455064,0.577234,0.01787
wing,2,sd7037,37,0.460548,0.577246,0.017559
wing,2,sd7037,38,0.466962,0.577252,0.017395
wing,2,sd7037,39,0.47425,0.577253,0.017366
wing,2,sd7037,40,0.482338,0.57725,0.017455
wing,2,sd7037,41,0.49114,0.577243,0.017645
wing,2,sd7037,42,0.500562,0.577233,0.017916
wing,2,sd7037,43,0.510493,0.57722,0.018248
wing,2,sd7037,44,0.520822,0.577206,0.018624
wing,2,sd7037,45,0.531424,0.577191,0.019031
wing,2,sd7037,46,0.542176,0.577176,0.019455
wing,2,sd7037,47,0.552956,0.57716,0.019882
wing,2,sd7037,48,0.563637,0.577144,0.0203
wing,2,sd7037,49,0.574097,0.57713,0.020695
wing,2,sd7037,50,0.58421,0.577116,0.021053
wing,2,sd7037,51,0.593857,0.577105,0.021358
wing,2,sd7037,52,0.602913,0.577096,0.021592
wing,2,sd7037,53,0.611252,0.577091,0.021746
wing,2,sd7037,54,0.61876,0.577088,0.021821
wing,2,sd7037,55,0.625323,0.577088,0.021817
wing,2,sd7037,56,0.630842,0.577091,0.021752
wing,2,sd7037,57,0.635234,0.577094,0.021647
wing,2,sd7037,58,0.638427,0.577099,0.021526
wing,2,sd7037,59,0.640369,0.577103,0.021427
wing,2,sd7037,60,0.641021,0.577104,0.021386
wing,3,sd7037,0,0.641021,0.875652,0.032449
wing,3,sd7037,1,0.640494,0.875649,0.032517
wing,3,sd7037,2,0.638944,0.875641,0.032738
wing,3,sd7037,3,0.636437,0.875626,0.033149
wing,3,sd7037,4,0.633056,0.875603,0.033751
wing,3,sd7037,5,0.628895,0.875575,0.034528
wing,3,sd7037,6,0.624036,0.875541,0.035442
wing,3,sd7037,7,0.61856,0.875504,0.036446
wing,3,sd7037,8,0.61253,0.875465,0.03749
wing,3,sd7037,9,0.60601,0.875426,0.038529
wing,3,sd7037,10,0.599046,0.875389,0.039532
wing,3,sd7037,11,0.591704,0.875354,0.040492
wing,3,sd7037,12,0.584067,0.87532,0.041392
wing,3,sd7037,13,0.576223,0.87529,0.042215
wing,3,sd7037,14,0.568254,0.875263,0.042943
wing,3,sd7037,15,0.560244,0.87524,0.043551
wing,3,sd7037,16,0.552277,0.875223,0.044023
wing,3,sd7037,17,0.544434,0.875211,0.044342
wing,3,sd7037,18,0.536788,0.875205,0.044493
wing,3,sd7037,19,0.529411,0.875206,0.044467
wing,3,sd7037,20,0.522371,0.875214,0.044259
wing,3,sd7037,21,0.515729,0.875229,0.043865
wing,3,sd7037,22,0.509542,0.87525,0.043289
wing,3,sd7037,23,0.503863,0.875278,0.042538
wing,3,sd7037,24,0.498738,0.875312,0.041622
wing,3,sd7037,25,0.494202,0.875351,0.040553
wing,3,sd7037,26,0.490283,0.875396,0.039351
wing,3,sd7037,27,0.487001,0.875444,0.038044
wing,3,sd7037,28,0.484367,0.875495,0.036673
wing,3,sd7037,29,0.482391,0.875546,0.03529
wing,3,sd7037,30,0.481084,0.875596,0.033951
wing,3,sd7037,31,0.480446,0.875641,0.032746
wing,3,sd7037,32,0.480616,0.875675,0.031818
wing,3,sd7037,33,0.481707,0.875702,0.031103
wing,3,sd7037,34,0.483686,0.875725,0.03048
wing,3,sd7037,35,0.486516,0.875743,0.029976
wing,3,sd7037,36,0.490168,0.875757,0.029597
wing,3,sd7037,37,0.494617,0.875767,0.029345
wing,3,sd7037,38,0.49982,0.875772,0.029212
wing,3,sd7037,39,0.505732,0.875773,0.029188
wing,3,sd7037,40,0.512293,0.87577,0.02926
wing,3,sd7037,41,0.519434,0.875764,0.029414
wing,3,sd7037,42,0.527077,0.875756,0.029634
wing,3,sd7037,43,0.535133,0.875746,0.029904
wing,3,sd7037,44,0.543512,0.875735,0.030209
wing,3,sd7037,45,0.552113,0.875722,0.030539
wing,3,sd7037,46,0.560835,0.87571,0.030883
wing,3,sd7037,47,0.569581,0.875697,0.031229
wing,3,sd7037,48,0.578245,0.875684,0.031568
wing,3,sd7037,49,0.58673,0.875672,0.031889
wing,3,sd7037,50,0.594934,0.875662,0.032179
wing,3,sd7037,51,0.602761,0.875652,0.032427
wing,3,sd7037,52,0.610107,0.875645,0.032616
wing,3,sd7037,53,0.616872,0.875641,0.032741
wing,3,sd7037,54,0.622962,0.875639,0.032802
wing,3,sd7037,55,0.628286,0.875639,0.032799
wing,3,sd7037,56,0.632764,0.875641,0.032746
wing,3,sd7037,57,0.636326,0.875644,0.032661
wing,3,sd7037,58,0.638917,0.875647,0.032563
wing,3,sd7037,59,0.640492,0.87565,0.032483
wing,3,sd7037,60,0.641021,0.875652,0.032449
wing,4,sd7037,0,0.641021,0.999314,0.037032
wing,4,sd7037,1,0.640562,0.999312,0.03709
wing,4,sd7037,2,0.639211,0.999305,0.037283
wing,4,sd7037,3,0.637026,0.999292,0.037642
wing,4,sd7037,4,0.634079,0.999272,0.038166
wing,4,sd7037,5,0.630452,0.999247,0.038843
wing,4,sd7037,6,0.626218,0.999217,0.039641
wing,4,sd7037,7,0.621445,0.999185,0.040515
wing,4,sd7037,8,0.61619,0.999151,0.041425
wing,4,sd7037,9,0.610507,0.999118,0.04233
wing,4,sd7037,10,0.604437,0.999085,0.043205
wing,4,sd7037,11,0.598039,0.999054,0.044041
wing,4,sd7037,12,0.591383,0.999025,0.044826
wing,4,sd7037,13,0.584546,0.998999,0.045544
wing,4,sd7037,14,0.577601,0.998975,0.046177
wing,4,sd7037,15,0.57062,0.998956,0.046707
wing,4,sd7037,16,0.563676,0.99894,0.047119
wing,4,sd7037,17,0.55684,0.99893,0.047397
wing,4,sd7037,18,0.550176,0.998925,0.047528
wing,4,sd7037,19,0.543747,0.998926,0.047506
wing,4,sd7037,20,0.537612,0.998933,0.047324
wing,4,sd7037,21,0.531822,0.998945,0.046982
wing,4,sd7037,22,0.52643,0.998964,0.046479
wing,4,sd7037,23,0.521481,0.998988,0.045825
wing,4,sd7037,24,0.517014,0.999018,0.045026
wing,4,sd7037,25,0.513061,0.999052,0.044094
wing,4,sd7037,26,0.509645,0.999091,0.043047
wing,4,sd7037,27,0.506784,0.999133,0.041908
wing,4,sd7037,28,0.504489,0.999178,0.040713
wing,4,sd7037,29,0.502767,0.999222,0.039508
wing,4,sd7037,30,0.501627,0.999266,0.038341
wing,4,sd7037,31,0.501072,0.999305,0.03729
wing,4,sd7037,32,0.50122,0.999334,0.036482
wing,4,sd7037,33,0.50217,0.999358,0.035858
wing,4,sd7037,34,0.503895,0.999378,0.035315
wing,4,sd7037,35,0.506361,0.999394,0.034876
wing,4,sd7037,36,0.509545,0.999406,0.034546
wing,4,sd7037,37,0.513422,0.999414,0.034326
wing,4,sd7037,38,0.517957,0.999419,0.03421
wing,4,sd7037,39,0.52311,0.999419,0.034189
wing,4,sd7037,40,0.528828,0.999417,0.034252
wing,4,sd7037,41,0.535051,0.999412,0.034387
wing,4,sd7037,42,0.541713,0.999405,0.034578
wing,4,sd7037,43,0.548734,0.999396,0.034813
wing,4,sd7037,44,0.556037,0.999386,0.035079
wing,4,sd7037,45,0.563533,0.999376,0.035367
wing,4,sd7037,46,0.571135,0.999365,0.035666
wing,4,sd7037,47,0.578757,0.999353,0.035969
wing,4,sd7037,48,0.586309,0.999343,0.036264
wing,4,sd7037,49,0.593704,0.999332,0.036544
wing,4,sd7037,50,0.600854,0.999323,0.036797
wing,4,sd7037,51,0.607675,0.999315,0.037012
wing,4,sd7037,52,0.614078,0.999309,0.037177
wing,4,sd7037,53,0.619974,0.999305,0.037286
wing,4,sd7037,54,0.625282,0.999303,0.037339
wing,4,sd7037,55,0.629922,0.999303,0.037337
wing,4,sd7037,56,0.633824,0.999305,0.03729
wing,4,sd7037,57,0.636929,0.999307,0.037216
wing,4,sd7037,58,0.639187,0.99931,0.037131
wing,4,sd7037,59,0.64056,0.999313,0.037061
wing,4,sd7037,60,0.641021,0.999314,0.037032
vtail,0,naca0009,0,1.49684,-7.2e-05,5.2e-05
vtail,0,naca0009,1,1.496835,-7.2e-05,5.2e-05
vtail,0,naca0009,2,1.496817,-7.4e-05,5.4e-05
vtail,0,naca0009,3,1.496788,-7.6e-05,5.5e-05
vtail,0,naca0009,4,1.496747,-8e-05,5.8e-05
vtail,0,naca0009,5,1.496694,-8.4e-05,6.1e-05
vtail,0,naca0009,6,1.49663,-9e-05,6.5e-05
vtail,0,naca0009,7,1.496554,-9.6e-05,7e-05
vtail,0,naca0009,8,1.496466,-0.000104,7.5e-05
vtail,0,naca0009,9,1.496367,-0.000112,8.1e-05
vtail,0,naca0009,10,1.496257,-0.000121,8.8e-05
vtail,0,naca0009,11,1.496134,-0.000132,9.5e-05
vtail,0,naca0009,12,1.496,-0.000143,0.000104
vtail,0,naca0009,13,1.495855,-0.000155,0.000112
vtail,0,naca0009,14,1.495698,-0.000168,0.000122
vtail,0,naca0009,15,1.49553,-0.000183,0.000132
vtail,0,naca0009,16,1.495351,-0.000198,0.000143
vtail,0,naca0009,17,1.49516,-0.000214,0.000155
vtail,0,naca0009,18,1.494957,-0.00023,0.000167
vtail,0,naca0009,19,1.494744,-0.000248,0.00018
vtail,0,naca0009,20,1.494519,-0.000267,0.000193
vtail,0,naca0009,21,1.494284,-0.000286,0.000207
vtail,0,naca0009,22,1.494037,-0.000306,0.000222
vtail,0,naca0009,23,1.493779,-0.000328,0.000237
vtail,0,naca0009,24,1.49351,-0.00035,0.000253
vtail,0,naca0009,25,1.493231,-0.000372,0.00027
vtail,0,naca0009,26,1.49294,-0.000396,0.000287
vtail,0,naca0009,27,1.492639,-0.00042,0.000304
vtail,0,naca0009,28,1.492328,-0.000445,0.000323
vtail,0,naca0009,29,1.492005,-0.000471,0.000341
vtail,0,naca0009,30,1.491672,-0.000498,0.000361
vtail,0,naca0009,31,1.491329,-0.000525,0.00038
vtail,0,naca0009,32,1.490976,-0.000553,0.000401
vtail,0,naca0009,33,1.490612,-0.000582,0.000421
vtail,0,naca0009,34,1.490238,-0.000611,0.000443
vtail,0,naca0009,35,1.489854,-0.000641,0.000464
vtail,0,naca0009,36,1.48946,-0.000672,0.000487
vtail,0,naca0009,37,1.489056,-0.000703,0.000509
vtail,0,naca0009,38,1.488642,-0.000735,0.000532
vtail,0,naca0009,39,1.488219,-0.000767,0.000556
vtail,0,naca0009,40,1.487786,-0.0008,0.00058
vtail,0,naca0009,41,1.487344,-0.000834,0.000604
vtail,0,naca0009,42,1.486892,-0.000868,0.000629
vtail,0,naca0009,43,1.486431,-0.000902,0.000654
vtail,0,naca0009,44,1.485961,-0.000937,0.000679
vtail,0,naca0009,45,1.485483,-0.000973,0.000705
vtail,0,naca0009,46,1.484995,-0.001009,0.000731
vtail,0,naca0009,47,1.484498,-0.001045,0.000757
vtail,0,naca0009,48,1.483993,-0.001082,0.000784
vtail,0,naca0009,49,1.483479,-0.001119,0.00081
vtail,0,naca0009,50,1.482957,-0.001156,0.000838
vtail,0,naca0009,51,1.482427,-0.001194,0.000865
vtail,0,naca0009,52,1.481889,-0.001232,0.000893
vtail,0,naca0009,53,1.481342,-0.001271,0.00092
vtail,0,naca0009,54,1.480788,-0.001309,0.000948
vtail,0,naca0009,55,1.480226,-0.001348,0.000977
vtail,0,naca0009,56,1.479657,-0.001388,0.001005
vtail,0,naca0009,57,1.47908,-0.001427,0.001034
vtail,0,naca0009,58,1.478496,-0.001467,0.001062
vtail,0,naca0009,59,1.477904,-0.001507,0.001091
vtail,0,naca0009,60,1.477306,-0.001547,0.00112
vtail,0,naca0009,61,1.476701,-0.001587,0.001149
vtail,0,naca0009,62,1.476089,-0.001627,0.001179
vtail,0,naca0009,63,1.475471,-0.001667,0.001208
vtail,0,naca0009,64,1.474846,-0.001708,0.001237
vtail,0,naca0009,65,1.474215,-0.001748,0.001266
vtail,0,naca0009,66,1.473578,-0.001789,0.001296
vtail,0,naca0009,67,1.472935,-0.00183,0.001325
vtail,0,naca0009,68,1.472287,-0.00187,0.001355
vtail,0,naca0009,69,1.471632,-0.001911,0.001384
vtail,0,naca0009,70,1.470973,-0.001951,0.001413
vtail,0,naca0009,71,1.470308,-0.001992,0.001443
vtail,0,naca0009,72,1.469638,-0.002032,0.001472
vtail,0,naca0009,73,1.468963,-0.002072,0.001501
vtail,0,naca0009,74,1.468283,-0.002112,0.00153
vtail,0,naca0009,75,1.467599,-0.002152,0.001559
vtail,0,naca0009,76,1.466911,-0.002192,0.001588
vtail,0,naca0009,77,1.466218,-0.002232,0.001617
vtail,0,naca0009,78,1.465521,-0.002271,0.001645
vtail,0,naca0009,79,1.46482,-0.00231,0.001674
vtail,0,naca0009,80,1.464115,-0.002349,0.001702
vtail,0,naca0009,81,1.463407,-0.002388,0.00173
vtail,0,naca0009,82,1.462696,-0.002426,0.001757
vtail,0,naca0009,83,1.461981,-0.002464,0.001785
vtail,0,naca0009,84,1.461263,-0.002502,0.001812
vtail,0,naca0009,85,1.460543,-0.002539,0.001839
vtail,0,naca0009,86,1.45982,-0.002576,0.001866
vtail,0,naca0009,87,1.459094,-0.002612,0.001892
vtail,0,naca0009,88,1.458366,-0.002648,0.001918
vtail,0,naca0009,89,1.457636,-0.002683,0.001944
vtail,0,naca0009,90,1.456904,-0.002718,0.001969
vtail,0,naca0009,91,1.45617,-0.002753,0.001994
vtail,0,naca0009,92,1.455435,-0.002786,0.002018
vtail,0,naca0009,93,1.454698,-0.00282,0.002042
vtail,0,naca0009,94,1.45396,-0.002852,0.002066
vtail,0,naca0009,95,1.453221,-0.002884,0.002089
vtail,0,naca0009,96,1.452482,-0.002915,0.002112
vtail,0,naca0009,97,1.451741,-0.002946,0.002134
vtail,0,naca0009,98,1.451,-0.002976,0.002156
vtail,0,naca0009,99,1.450259,-0.003005,0.002177
vtail,0,naca0009,100,1.449518,-0.003034,0.002197
vtail,0,naca0009,101,1.448777,-0.003061,0.002217
vtail,0,naca0009,102,1.448036,-0.003088,0.002237
vtail,0,naca0009,103,1.447296,-0.003114,0.002256
vtail,0,naca0009,104,1.446556,-0.003139,0.002274
vtail,0,naca0009,105,1.445817,-0.003163,0.002291
vtail,0,naca0009,106,1.445079,-0.003187,0.002308
vtail,0,naca0009,107,1.444342,-0.003209,0.002324
vtail,0,naca0009,108,1.443607,-0.00323,0.00234
vtail,0,naca0009,109,1.442873,-0.003251,0.002355
vtail,0,naca0009,110,1.442141,-0.00327,0.002369
vtail,0,naca0009,111,1.441411,-0.003288,0.002382
vtail,0,naca0009,112,1.440683,-0.003306,0.002394
vtail,0,naca0009,113,1.439958,-0.003322,0.002406
vtail,0,naca0009,114,1.439234,-0.003337,0.002417
vtail,0,naca0009,115,1.438514,-0.003351,0.002427
vtail,0,naca0009,116,1.437796,-0.003363,0.002436
vtail,0,naca0009,117,1.437082,-0.003375,0.002445
vtail,0,naca0009,118,1.43637,-0.003385,0.002452
vtail,0,naca0009,119,1.435662,-0.003395,0.002459
vtail,0,naca0009,120,1.434957,-0.003403,0.002465
vtail,0,naca0009,121,1.434256,-0.003409,0.002469
vtail,0,naca0009,122,1.43356,-0.003415,0.002473
vtail,0,naca0009,123,1.432867,-0.003419,0.002476
vtail,0,naca0009,124,1.432178,-0.003421,0.002478
vtail,0,naca0009,125,1.431494,-0.003423,0.002479
vtail,0,naca0009,126,1.430814,-0.003423,0.00248
vtail,0,naca0009,127,1.430139,-0.003422,0.002479
vtail,0,naca0009,128,1.429469,-0.003419,0.002477
vtail,0,naca0009,129,1.428804,-0.003415,0.002474
vtail,0,naca0009,130,1.428145,-0.00341,0.00247
vtail,0,naca0009,131,1.427491,-0.003403,0.002465
vtail,0,naca0009,132,1.426842,-0.003395,0.002459
vtail,0,naca0009,133,1.426199,-0.003385,0.002452
vtail,0,naca0009,134,1.425562,-0.003374,0.002444
vtail,0,naca0009,135,1.424931,-0.003362,0.002435
vtail,0,naca0009,136,1.424306,-0.003348,0.002425
vtail,0,naca0009,137,1.423688,-0.003333,0.002414
vtail,0,naca0009,138,1.423076,-0.003316,0.002402
vtail,0,naca0009,139,1.422471,-0.003298,0.002389
vtail,0,naca0009,140,1.421873,-0.003278,0.002374
vtail,0,naca0009,141,1.421282,-0.003257,0.002359
vtail,0,naca0009,142,1.420697,-0.003234,0.002343
vtail,0,naca0009,143,1.420121,-0.00321,0.002325
vtail,0,naca0009,144,1.419551,-0.003185,0.002307
vtail,0,naca0009,145,1.418989,-0.003158,0.002287
vtail,0,naca0009,146,1.418435,-0.003129,0.002267
vtail,0,naca0009,147,1.417889,-0.0031,0.002245
vtail,0,naca0009,148,1.41735,-0.003069,0.002223
vtail,0,naca0009,149,1.41682,-0.003036,0.002199
vtail,0,naca0009,150,1.416298,-0.003002,0.002175
vtail,0,naca0009,151,1.415784,-0.002967,0.002149
vtail,0,naca0009,152,1.415279,-0.00293,0.002122
vtail,0,naca0009,153,1.414782,-0.002892,0.002095
vtail,0,naca0009,154,1.414295,-0.002853,0.002066
vtail,0,naca0009,155,1.413816,-0.002812,0.002037
vtail,0,naca0009,156,1.413346,-0.00277,0.002006
vtail,0,naca0009,157,1.412885,-0.002726,0.001975
vtail,0,naca0009,158,1.412433,-0.002682,0.001943
vtail,0,naca0009,159,1.411991,-0.002636,0.001909
vtail,0,naca0009,160,1.411558,-0.002589,0.001875
vtail,0,naca0009,161,1.411135,-0.00254,0.00184
vtail,0,naca0009,162,1.410721,-0.002491,0.001804
vtail,0,naca0009,163,1.410317,-0.00244,0.001767
vtail,0,naca0009,164,1.409923,-0.002388,0.00173
vtail,0,naca0009,165,1.409539,-0.002335,0.001691
vtail,0,naca0009,166,1.409165,-0.002281,0.001652
vtail,0,naca0009,167,1.408802,-0.002225,0.001612
vtail,0,naca0009,168,1.408448,-0.002169,0.001571
vtail,0,naca0009,169,1.408105,-0.002111,0.001529
vtail,0,naca0009,170,1.407772,-0.002053,0.001487
vtail,0,naca0009,171,1.40745,-0.001993,0.001444
vtail,0,naca0009,172,1.407138,-0.001933,0.0014
vtail,0,naca0009,173,1.406837,-0.001871,0.001356
vtail,0,naca0009,174,1.406546,-0.001809,0.00131
vtail,0,naca0009,175,1.406267,-0.001746,0.001265
vtail,0,naca0009,176,1.405998,-0.001681,0.001218
vtail,0,naca0009,177,1.40574,-0.001616,0.001171
vtail,0,naca0009,178,1.405493,-0.00155,0.001123
vtail,0,naca0009,179,1.405258,-0.001484,0.001075
vtail,0,naca0009,180,1.405033,-0.001416,0.001026
vtail,0,naca0009,181,1.40482,-0.001348,0.000976
vtail,0,naca0009,182,1.404617,-0.001278,0.000926
vtail,0,naca0009,183,1.404427,-0.001208,0.000875
vtail,0,naca0009,184,1.404247,-0.001138,0.000824
vtail,0,naca0009,185,1.404079,-0.001066,0.000772
vtail,0,naca0009,186,1.403922,-0.000994,0.00072
vtail,0,naca0009,187,1.403777,-0.000921,0.000667
vtail,0,naca0009,188,1.403643,-0.000848,0.000614
vtail,0,naca0009,189,1.403521,-0.000774,0.000561
vtail,0,naca0009,190,1.40341,-0.000699,0.000506
vtail,0,naca0009,191,1.403311,-0.000624,0.000452
