surface,station,airfoil,point,x_m,y_m,z_m
vtail,1,naca0009,52,1.418734,0.125706,0.180013
vtail,1,naca0009,53,1.4182,0.125668,0.18004
vtail,1,naca0009,54,1.417658,0.12563,0.180067
vtail,1,naca0009,55,1.417109,0.125591,0.180094
vtail,1,naca0009,56,1.416552,0.125553,0.180122
vtail,1,naca0009,57,1.415988,0.125514,0.180149
vtail,1,naca0009,58,1.415418,0.125475,0.180177
vtail,1,naca0009,59,1.41484,0.125436,0.180205
vtail,1,naca0009,60,1.414255,0.125396,0.180233
vtail,1,naca0009,61,1.413663,0.125357,0.180261
vtail,1,naca0009,62,1.413065,0.125317,0.180289
vtail,1,naca0009,63,1.412461,0.125277,0.180317
vtail,1,naca0009,64,1.41185,0.125237,0.180345
vtail,1,naca0009,65,1.411234,0.125197,0.180373
vtail,1,naca0009,66,1.410611,0.125157,0.180402
vtail,1,naca0009,67,1.409983,0.125117,0.18043
vtail,1,naca0009,68,1.409349,0.125078,0.180458
vtail,1,naca0009,69,1.408709,0.125038,0.180487
vtail,1,naca0009,70,1.408065,0.124998,0.180515
vtail,1,naca0009,71,1.407415,0.124958,0.180543
vtail,1,naca0009,72,1.40676,0.124918,0.180571
vtail,1,naca0009,73,1.4061,0.124878,0.180599
vtail,1,naca0009,74,1.405436,0.124839,0.180627
vtail,1,naca0009,75,1.404767,0.124799,0.180655
vtail,1,naca0009,76,1.404094,0.12476,0.180683
vtail,1,naca0009,77,1.403417,0.124721,0.180711
vtail,1,naca0009,78,1.402736,0.124683,0.180738
vtail,1,naca0009,79,1.402051,0.124644,0.180765
vtail,1,naca0009,80,1.401362,0.124606,0.180793
vtail,1,naca0009,81,1.40067,0.124568,0.18082
vtail,1,naca0009,82,1.399975,0.12453,0.180846
vtail,1,naca0009,83,1.399276,0.124493,0.180873
vtail,1,naca0009,84,1.398575,0.124456,0.180899
vtail,1,naca0009,85,1.39787,0.124419,0.180925
vtail,1,naca0009,86,1.397163,0.124383,0.180951
vtail,1,naca0009,87,1.396454,0.124347,0.180976
vtail,1,naca0009,88,1.395743,0.124312,0.181001
vtail,1,naca0009,89,1.395029,0.124277,0.181026
vtail,1,naca0009,90,1.394314,0.124242,0.18105
vtail,1,naca0009,91,1.393597,0.124209,0.181074
vtail,1,naca0009,92,1.392878,0.124175,0.181098
vtail,1,naca0009,93,1.392158,0.124143,0.181121
vtail,1,naca0009,94,1.391437,0.12411,0.181143
vtail,1,naca0009,95,1.390714,0.124079,0.181166
vtail,1,naca0009,96,1.389991,0.124048,0.181188
vtail,1,naca0009,97,1.389268,0.124018,0.181209
vtail,1,naca0009,98,1.388544,0.123988,0.18123
vtail,1,naca0009,99,1.387819,0.12396,0.18125
vtail,1,naca0009,100,1.387095,0.123932,0.18127
vtail,1,naca0009,101,1.38637,0.123905,0.181289
vtail,1,naca0009,102,1.385646,0.123878,0.181308
vtail,1,naca0009,103,1.384923,0.123853,0.181326
vtail,1,naca0009,104,1.3842,0.123828,0.181344
vtail,1,naca0009,105,1.383477,0.123804,0.181361
vtail,1,naca0009,106,1.382756,0.123781,0.181377
vtail,1,naca0009,107,1.382036,0.123759,0.181392
vtail,1,naca0009,108,1.381317,0.123738,0.181407
vtail,1,naca0009,109,1.3806,0.123718,0.181421
vtail,1,naca0009,110,1.379885,0.123699,0.181435
vtail,1,naca0009,111,1.379171,0.123681,0.181448
vtail,1,naca0009,112,1.37846,0.123664,0.18146
vtail,1,naca0009,113,1.37775,0.123648,0.181471
vtail,1,naca0009,114,1.377044,0.123633,0.181482
vtail,1,naca0009,115,1.376339,0.123619,0.181491
vtail,1,naca0009,116,1.375638,0.123607,0.1815
vtail,1,naca0009,117,1.374939,0.123595,0.181508
vtail,1,naca0009,118,1.374244,0.123585,0.181515
vtail,1,naca0009,119,1.373552,0.123576,0.181522
vtail,1,naca0009,120,1.372863,0.123568,0.181527
vtail,1,naca0009,121,1.372178,0.123562,0.181532
vtail,1,naca0009,122,1.371497,0.123557,0.181536
vtail,1,naca0009,123,1.37082,0.123553,0.181539
vtail,1,naca0009,124,1.370147,0.12355,0.181541
vtail,1,naca0009,125,1.369478,0.123548,0.181542
vtail,1,naca0009,126,1.368813,0.123548,0.181542
vtail,1,naca0009,127,1.368154,0.123549,0.181541
vtail,1,naca0009,128,1.367499,0.123552,0.181539
vtail,1,naca0009,129,1.366849,0.123556,0.181536
vtail,1,naca0009,130,1.366204,0.123561,0.181533
vtail,1,naca0009,131,1.365565,0.123568,0.181528
vtail,1,naca0009,132,1.364931,0.123576,0.181522
vtail,1,naca0009,133,1.364303,0.123585,0.181515
vtail,1,naca0009,134,1.36368,0.123596,0.181508
vtail,1,naca0009,135,1.363063,0.123609,0.181499
vtail,1,naca0009,136,1.362453,0.123622,0.181489
vtail,1,naca0009,137,1.361848,0.123637,0.181479
vtail,1,naca0009,138,1.361251,0.123654,0.181467
vtail,1,naca0009,139,1.360659,0.123672,0.181454
vtail,1,naca0009,140,1.360074,0.123691,0.18144
vtail,1,naca0009,141,1.359496,0.123712,0.181426
vtail,1,naca0009,142,1.358925,0.123734,0.18141
vtail,1,naca0009,143,1.358362,0.123758,0.181393
vtail,1,naca0009,144,1.357805,0.123783,0.181375
vtail,1,naca0009,145,1.357256,0.123809,0.181357
vtail,1,naca0009,146,1.356714,0.123837,0.181337
vtail,1,naca0009,147,1.35618,0.123867,0.181316
vtail,1,naca0009,148,1.355654,0.123897,0.181294
vtail,1,naca0009,149,1.355135,0.123929,0.181272
vtail,1,naca0009,150,1.354625,0.123963,0.181248
vtail,1,naca0009,151,1.354123,0.123998,0.181223
vtail,1,naca0009,152,1.353629,0.124034,0.181198
vtail,1,naca0009,153,1.353144,0.124071,0.181171
vtail,1,naca0009,154,1.352667,0.12411,0.181144
vtail,1,naca0009,155,1.352199,0.12415,0.181115
vtail,1,naca0009,156,1.35174,0.124192,0.181086
vtail,1,naca0009,157,1.351289,0.124234,0.181056
vtail,1,naca0009,158,1.350848,0.124278,0.181025
vtail,1,naca0009,159,1.350416,0.124324,0.180992
vtail,1,naca0009,160,1.349993,0.12437,0.18096
vtail,1,naca0009,161,1.349579,0.124418,0.180926
vtail,1,naca0009,162,1.349175,0.124466,0.180891
vtail,1,naca0009,163,1.34878,0.124516,0.180856
vtail,1,naca0009,164,1.348395,0.124568,0.18082
vtail,1,naca0009,165,1.34802,0.12462,0.180783
vtail,1,naca0009,166,1.347654,0.124673,0.180745
vtail,1,naca0009,167,1.347298,0.124728,0.180706
vtail,1,naca0009,168,1.346953,0.124783,0.180667
vtail,1,naca0009,169,1.346617,0.12484,0.180627
vtail,1,naca0009,170,1.346292,0.124898,0.180586
vtail,1,naca0009,171,1.345977,0.124956,0.180544
vtail,1,naca0009,172,1.345672,0.125016,0.180502
vtail,1,naca0009,173,1.345378,0.125076,0.180459
vtail,1,naca0009,174,1.345094,0.125138,0.180416
vtail,1,naca0009,175,1.344821,0.1252,0.180371
vtail,1,naca0009,176,1.344558,0.125263,0.180327
vtail,1,naca0009,177,1.344306,0.125327,0.180281
vtail,1,naca0009,178,1.344065,0.125392,0.180235
vtail,1,naca0009,179,1.343835,0.125458,0.180189
vtail,1,naca0009,180,1.343615,0.125525,0.180141
vtail,1,naca0009,181,1.343406,0.125592,0.180094
vtail,1,naca0009,182,1.343209,0.12566,0.180045
vtail,1,naca0009,183,1.343022,0.125729,0.179997
vtail,1,naca0009,184,1.342847,0.125799,0.179947
vtail,1,naca0009,185,1.342682,0.125869,0.179897
vtail,1,naca0009,186,1.342529,0.12594,0.179847
vtail,1,naca0009,187,1.342387,0.126012,0.179796
vtail,1,naca0009,188,1.342256,0.126084,0.179745
vtail,1,naca0009,189,1.342137,0.126157,0.179693
vtail,1,naca0009,190,1.342028,0.126231,0.179641
vtail,1,naca0009,191,1.341932,0.126305,0.179589
vtail,1,naca0009,192,1.341846,0.12638,0.179536
vtail,1,naca0009,193,1.341772,0.126455,0.179482
vtail,1,naca0009,194,1.341709,0.126531,0.179429
vtail,1,naca0009,195,1.341657,0.126608,0.179374
vtail,1,naca0009,196,1.341617,0.126685,0.17932
vtail,1,naca0009,197,1.341589,0.126762,0.179265
vtail,1,naca0009,198,1.341572,0.126841,0.179209
vtail,1,naca0009,199,1.341566,0.126919,0.179154
vtail,1,naca0009,200,1.341572,0.126998,0.179098
vtail,1,naca0009,201,1.341589,0.127076,0.179042
vtail,1,naca0009,202,1.341617,0.127154,0.178987
vtail,1,naca0009,203,1.341657,0.127231,0.178933
vtail,1,naca0009,204,1.341709,0.127307,0.178879
vtail,1,naca0009,205,1.341772,0.127383,0.178825
vtail,1,naca0009,206,1.341846,0.127459,0.178771
vtail,1,naca0009,207,1.341932,0.127534,0.178718
vtail,1,naca0009,208,1.342028,0.127608,0.178666
vtail,1,naca0009,209,1.342137,0.127681,0.178614
vtail,1,naca0009,210,1.342256,0.127754,0.178562
vtail,1,naca0009,211,1.342387,0.127827,0.178511
vtail,1,naca0009,212,1.342529,0.127898,0.17846
vtail,1,naca0009,213,1.342682,0.127969,0.17841
vtail,1,naca0009,214,1.342847,0.12804,0.17836
vtail,1,naca0009,215,1.343022,0.128109,0.17831
vtail,1,naca0009,216,1.343209,0.128178,0.178262
vtail,1,naca0009,217,1.343406,0.128246,0.178213
vtail,1,naca0009,218,1.343615,0.128314,0.178166
vtail,1,naca0009,219,1.343835,0.12838,0.178119
vtail,1,naca0009,220,1.344065,0.128446,0.178072
vtail,1,naca0009,221,1.344306,0.128511,0.178026
vtail,1,naca0009,222,1.344558,0.128575,0.17798
vtail,1,naca0009,223,1.344821,0.128638,0.177936
vtail,1,naca0009,224,1.345094,0.128701,0.177891
vtail,1,naca0009,225,1.345378,0.128762,0.177848
vtail,1,naca0009,226,1.345672,0.128823,0.177805
vtail,1,naca0009,227,1.345977,0.128882,0.177763
vtail,1,naca0009,228,1.346292,0.128941,0.177721
vtail,1,naca0009,229,1.346617,0.128999,0.17768
vtail,1,naca0009,230,1.346953,0.129055,0.17764
vtail,1,naca0009,231,1.347298,0.129111,0.177601
vtail,1,naca0009,232,1.347654,0.129165,0.177562
vtail,1,naca0009,233,1.34802,0.129219,0.177525
vtail,1,naca0009,234,1.348395,0.129271,0.177488
vtail,1,naca0009,235,1.34878,0.129322,0.177451
vtail,1,naca0009,236,1.349175,0.129372,0.177416
vtail,1,naca0009,237,1.349579,0.129421,0.177381
vtail,1,naca0009,238,1.349993,0.129469,0.177348
vtail,1,naca0009,239,1.350416,0.129515,0.177315
vtail,1,naca0009,240,1.350848,0.12956,0.177283
vtail,1,naca0009,241,1.351289,0.129604,0.177251
vtail,1,naca0009,242,1.35174,0.129647,0.177221
vtail,1,naca0009,243,1.352199,0.129688,0.177192
vtail,1,naca0009,244,1.352667,0.129728,0.177163
vtail,1,naca0009,245,1.353144,0.129767,0.177136
vtail,1,naca0009,246,1.353629,0.129805,0.177109
vtail,1,naca0009,247,1.354123,0.129841,0.177084
vtail,1,naca0009,248,1.354625,0.129876,0.177059
vtail,1,naca0009,249,1.355135,0.129909,0.177035
vtail,1,naca0009,250,1.355654,0.129941,0.177013
vtail,1,naca0009,251,1.35618,0.129972,0.176991
vtail,1,naca0009,252,1.356714,0.130001,0.17697
vtail,1,naca0009,253,1.357256,0.130029,0.17695
vtail,1,naca0009,254,1.357805,0.130056,0.176932
vtail,1,naca0009,255,1.358362,0.130081,0.176914
vtail,1,naca0009,256,1.358925,0.130104,0.176897
vtail,1,naca0009,257,1.359496,0.130126,0.176881
vtail,1,naca0009,258,1.360074,0.130147,0.176867
vtail,1,naca0009,259,1.360659,0.130167,0.176853
vtail,1,naca0009,260,1.361251,0.130185,0.17684
vtail,1,naca0009,261,1.361848,0.130201,0.176829
vtail,1,naca0009,262,1.362453,0.130216,0.176818
vtail,1,naca0009,263,1.363063,0.13023,0.176808
vtail,1,naca0009,264,1.36368,0.130242,0.176799
vtail,1,naca0009,265,1.364303,0.130253,0.176792
vtail,1,naca0009,266,1.364931,0.130263,0.176785
vtail,1,naca0009,267,1.365565,0.130271,0.176779
vtail,1,naca0009,268,1.366204,0.130277,0.176775
vtail,1,naca0009,269,1.366849,0.130283,0.176771
vtail,1,naca0009,270,1.367499,0.130287,0.176768
vtail,1,naca0009,271,1.368154,0.130289,0.176766
vtail,1,naca0009,272,1.368813,0.13029,0.176765
vtail,1,naca0009,273,1.369478,0.13029,0.176765
vtail,1,naca0009,274,1.370147,0.130289,0.176766
vtail,1,naca0009,275,1.37082,0.130286,0.176768
vtail,1,naca0009,276,1.371497,0.130282,0.176771
vtail,1,naca0009,277,1.372178,0.130277,0.176775
vtail,1,naca0009,278,1.372863,0.13027,0.17678
vtail,1,naca0009,279,1.373552,0.130262,0.176785
vtail,1,naca0009,280,1.374244,0.130253,0.176792
vtail,1,naca0009,281,1.374939,0.130243,0.176799
vtail,1,naca0009,282,1.375638,0.130232,0.176807
vtail,1,naca0009,283,1.376339,0.130219,0.176816
vtail,1,naca0009,284,1.377044,0.130205,0.176826
vtail,1,naca0009,285,1.37775,0.130191,0.176836
vtail,1,naca0009,286,1.37846,0.130175,0.176847
vtail,1,naca0009,287,1.379171,0.130158,0.176859
vtail,1,naca0009,288,1.379885,0.13014,0.176872
vtail,1,naca0009,289,1.3806,0.130121,0.176886
vtail,1,naca0009,290,1.381317,0.1301,0.1769
vtail,1,naca0009,291,1.382036,0.130079,0.176915
vtail,1,naca0009,292,1.382756,0.130057,0.17693
vtail,1,naca0009,293,1.383477,0.130034,0.176947
vtail,1,naca0009,294,1.3842,0.130011,0.176963
vtail,1,naca0009,295,1.384923,0.129986,0.176981
vtail,1,naca0009,296,1.385646,0.12996,0.176999
vtail,1,naca0009,297,1.38637,0.129934,0.177018
vtail,1,naca0009,298,1.387095,0.129907,0.177037
vtail,1,naca0009,299,1.387819,0.129879,0.177057
vtail,1,naca0009,300,1.388544,0.12985,0.177077
vtail,1,naca0009,301,1.389268,0.129821,0.177098
vtail,1,naca0009,302,1.389991,0.12979,0.17712
vtail,1,naca0009,303,1.390714,0.12976,0.177141
vtail,1,naca0009,304,1.391437,0.129728,0.177164
vtail,1,naca0009,305,1.392158,0.129696,0.177186
vtail,1,naca0009,306,1.392878,0.129663,0.17721
vtail,1,naca0009,307,1.393597,0.12963,0.177233
vtail,1,naca0009,308,1.394314,0.129596,0.177257
vtail,1,naca0009,309,1.395029,0.129562,0.177282
vtail,1,naca0009,310,1.395743,0.129527,0.177306
vtail,1,naca0009,311,1.396454,0.129492,0.177331
vtail,1,naca0009,312,1.397163,0.129456,0.177357
vtail,1,naca0009,313,1.39787,0.12942,0.177382
vtail,1,naca0009,314,1.398575,0.129383,0.177408
vtail,1,naca0009,315,1.399276,0.129346,0.177434
vtail,1,naca0009,316,1.399975,0.129309,0.177461
vtail,1,naca0009,317,1.40067,0.129271,0.177488
vtail,1,naca0009,318,1.401362,0.129233,0.177515
vtail,1,naca0009,319,1.402051,0.129195,0.177542
vtail,1,naca0009,320,1.402736,0.129156,0.177569
vtail,1,naca0009,321,1.403417,0.129117,0.177596
vtail,1,naca0009,322,1.404094,0.129078,0.177624
vtail,1,naca0009,323,1.404767,0.129039,0.177652
vtail,1,naca0009,324,1.405436,0.129,0.17768
vtail,1,naca0009,325,1.4061,0.12896,0.177708
vtail,1,naca0009,326,1.40676,0.12892,0.177736
vtail,1,naca0009,327,1.407415,0.128881,0.177764
vtail,1,naca0009,328,1.408065,0.128841,0.177792
vtail,1,naca0009,329,1.408709,0.128801,0.17782
vtail,1,naca0009,330,1.409349,0.128761,0.177849
vtail,1,naca0009,331,1.409983,0.128721,0.177877
vtail,1,naca0009,332,1.410611,0.128681,0.177905
vtail,1,naca0009,333,1.411234,0.128641,0.177934
vtail,1,naca0009,334,1.41185,0.128601,0.177962
vtail,1,naca0009,335,1.412461,0.128561,0.17799
vtail,1,naca0009,336,1.413065,0.128522,0.178018
vtail,1,naca0009,337,1.413663,0.128482,0.178047
vtail,1,naca0009,338,1.414255,0.128442,0.178075
vtail,1,naca0009,339,1.41484,0.128403,0.178102
vtail,1,naca0009,340,1.415418,0.128364,0.17813
vtail,1,naca0009,341,1.415988,0.128325,0.178158
vtail,1,naca0009,342,1.416552,0.128286,0.178185
vtail,1,naca0009,343,1.417109,0.128247,0.178213
vtail,1,naca0009,344,1.417658,0.128209,0.17824
vtail,1,naca0009,345,1.4182,0.128171,0.178267
vtail,1,naca0009,346,1.418734,0.128133,0.178294
vtail,1,naca0009,347,1.41926,0.128095,0.17832
vtail,1,naca0009,348,1.419778,0.128058,0.178347
vtail,1,naca0009,349,1.420289,0.128021,0.178373
vtail,1,naca0009,350,1.420791,0.127984,0.178399
vtail,1,naca0009,351,1.421285,0.127948,0.178425
vtail,1,naca0009,352,1.42177,0.127913,0.17845
vtail,1,naca0009,353,1.422247,0.127877,0.178475
vtail,1,naca0009,354,1.422715,0.127842,0.1785
vtail,1,naca0009,355,1.423174,0.127808,0.178524
vtail,1,naca0009,356,1.423624,0.127774,0.178548
vtail,1,naca0009,357,1.424066,0.12774,0.178572
vtail,1,naca0009,358,1.424498,0.127707,0.178595
vtail,1,naca0009,359,1.424921,0.127675,0.178618
vtail,1,naca0009,360,1.425335,0.127643,0.178641
vtail,1,naca0009,361,1.425739,0.127612,0.178663
vtail,1,naca0009,362,1.426134,0.127581,0.178685
vtail,1,naca0009,363,1.426519,0.127551,0.178706
vtail,1,naca0009,364,1.426894,0.127521,0.178727
vtail,1,naca0009,365,1.42726,0.127492,0.178748
vtail,1,naca0009,366,1.427616,0.127464,0.178768
vtail,1,naca0009,367,1.427961,0.127436,0.178787
vtail,1,naca0009,368,1.428297,0.12741,0.178806
vtail,1,naca0009,369,1.428622,0.127383,0.178825
vtail,1,naca0009,370,1.428937,0.127358,0.178843
vtail,1,naca0009,371,1.429242,0.127333,0.17886
vtail,1,naca0009,372,1.429536,0.127309,0.178877
vtail,1,naca0009,373,1.42982,0.127286,0.178894
vtail,1,naca0009,374,1.430093,0.127264,0.17891
vtail,1,naca0009,375,1.430356,0.127242,0.178925
vtail,1,naca0009,376,1.430608,0.127221,0.17894
vtail,1,naca0009,377,1.430849,0.127201,0.178954
vtail,1,naca0009,378,1.431079,0.127182,0.178967
vtail,1,naca0009,379,1.431299,0.127164,0.17898
vtail,1,naca0009,380,1.431507,0.127146,0.178993
vtail,1,naca0009,381,1.431705,0.12713,0.179005
vtail,1,naca0009,382,1.431892,0.127114,0.179016
vtail,1,naca0009,383,1.432067,0.127099,0.179026
vtail,1,naca0009,384,1.432232,0.127085,0.179036
vtail,1,naca0009,385,1.432385,0.127072,0.179045
vtail,1,naca0009,386,1.432527,0.12706,0.179054
vtail,1,naca0009,387,1.432658,0.127049,0.179062
vtail,1,naca0009,388,1.432777,0.127039,0.179069
vtail,1,naca0009,389,1.432885,0.12703,0.179075
vtail,1,naca0009,390,1.432982,0.127021,0.179081
vtail,1,naca0009,391,1.433068,0.127014,0.179086
vtail,1,naca0009,392,1.433142,0.127008,0.179091
vtail,1,naca0009,393,1.433205,0.127002,0.179095
vtail,1,naca0009,394,1.433256,0.126998,0.179098
vtail,1,naca0009,395,1.433296,0.126994,0.1791
vtail,1,naca0009,396,1.433325,0.126992,0.179102
vtail,1,naca0009,397,1.433342,0.126991,0.179103
vtail,1,naca0009,398,1.433348,0.12699,0.179103
